mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	0	appoggiatura	1/16	1		7	73		0
1	0	0	1/2	3/4	1	1	1/4		1/4	1		2	74		1
2	1	0	0	3/4	2	2	3/4		1/2	3/2		1	55		7
2	1	0	0	3/4	1	1	3/8		1/4	3/2		2	74		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		5
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		3
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		6
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		4
3	2	0	0	3/4	2	2	3/4		1/2	3/2		1	55		13
3	2	0	0	3/4	1	1	1/4		1/4	1		2	74		8
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		11
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		11
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		11
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79		9
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		12
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		12
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		12
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83		10
4	3	0	0	3/4	2	2	3/4		1/2	3/2		1	55		19
4	3	0	0	3/4	1	1	1/4		1/4	1		2	86		14
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		17
4	3	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81		15
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		18
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84		16
5	4	0	0	3/4	2	2	3/4		1/2	3/2		1	55		24
5	4	0	0	3/4	1	1	1/2		1/2	1		5	83		20
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		22
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		22
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		22
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		23
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		23
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		23
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71		21
6	5	0	0	3/4	2	2	3/4		1/2	3/2		1	55		30
6	5	0	0	3/4	1	1	3/8		1/4	3/2		5	71		25
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		28
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		28
