mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1		6	78		0
2	1	0	0	3/4	2	2	3/4		1/2	3/2		4	52		6
2	1	0	0	3/4	1	1	1/4		1/4	1		4	76		1
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		4
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		4
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71		2
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		5
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73		3
3	2	0	0	3/4	1	1	0	appoggiatura	1/16	1		4	76		7
3	2	0	0	3/4	2	2	3/4		1/2	3/2		6	54		15
3	2	0	0	3/4	1	1	1/8		1/8	1		2	74		8
3	2	1/8	1/8	3/4	1	1	1/8		1/8	1		7	73		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		13
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74		10
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		11
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		14
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		12
4	3	0	0	3/4	2	2	3/4		1/2	3/2		1	55		21
4	3	0	0	3/4	1	1	1/4		1/4	1		4	76		16
4	3	0	0	3/4	1	1	1/4		1/4	1		4	88		16
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		19
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		19
4	3	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71		17
4	3	1/4	1/4	3/4	1	1	1/4		1/4	1		5	83		17
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		20
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		20
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73		18
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		7	85		18
5	4	0	0	3/4	2	2	3/4		1/2	3/2		6	54		27
5	4	0	0	3/4	1	1	1/2		1/2	1		2	74		22
5	4	0	0	3/4	1	1	1/2		1/2	1		2	86		22
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		25
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		25
5	4	1/2	1/2	3/4	1	1	0	appoggiatura	1/16	1		6	78		23
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		26
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		26
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81		24
6	5	0	0	3/4	2	2	3/4		1/2	3/2		4	52		33
6	5	0	0	3/4	1	1	1/4		1/4	1		1	79		28
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		31
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		31
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71		29
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79		29
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		32
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		32
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73		30
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79		30
7	6	0	0	3/4	1	1	0	appoggiatura	1/16	1		1	79		34
7	6	0	0	3/4	2	1	1/4		1/4	1		2	50		40
7	6	0	0	3/4	2	1	1/4		1/4	1		2	62		40
7	6	0	0	3/4	1	1	1/8		1/8	1		2	74		35
7	6	0	0	3/4	1	1	1/8		1/8	1		6	78		35
7	6	1/8	1/8	3/4	1	1	1/8		1/8	1		7	73		36
7	6	1/8	1/8	3/4	1	1	1/8		1/8	1		4	76		36
7	6	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		41
7	6	1/4	1/4	3/4	2	1	1/8		1/8	1		6	66		41
7	6	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74		37
7	6	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78		37
7	6	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		42
7	6	3/8	3/8	3/4	2	1	1/8		1/8	1		1	67		42
7	6	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		38
7	6	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		38
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		43
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		3	69		43
7	6	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78		39
7	6	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81		39
8	7	0	0	3/4	1	1	0	appoggiatura	1/16	1		3	81		44
8	7	0	0	3/4	2	1	1/4		1/4	1		1	55		48
8	7	0	0	3/4	2	1	1/4		1/4	1		4	64		48
8	7	0	0	3/4	1	1	1/4		1/4	1		4	76		45
8	7	0	0	3/4	1	1	1/4		1/4	1		1	79		45
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		49
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		49
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		49
8	7	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74		46
8	7	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78		46
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		50
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		50
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		50
8	7	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73		47
8	7	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76		47
9	8	0	0	3/4	2	1	1/2		1/2	1		2	62		52
9	8	0	0	3/4	2	1	1/2		1/2	1		6	66		52
9	8	0	0	3/4	1	1	1/2		1/2	1		2	74		51
10	8	0	1/2	3/4	1	1	3/16		1/8	3/2		2	74		53
10	8	3/16	11/16	3/4	1	1	1/16		1/16	1		4	76		54
11	9	0	0	3/4	2	1	1/4		1/4	1		6	54		58
11	9	0	0	3/4	2	1	1/4		1/4	1		10	58		58
11	9	0	0	3/4	2	1	1/4		1/4	1		7	61		58
11	9	0	0	3/4	1	1	1/4		1/4	1		7	73		55
11	9	0	0	3/4	1	1	1/4		1/4	1		4	76		55
11	9	0	0	3/4	1	1	1/4		1/4	1		6	78		55
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54		59
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		59
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		59
11	9	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71		56
11	9	1/4	1/4	3/4	1	1	1/4		1/4	1		2	74		56
11	9	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78		56
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		6	54		60
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		60
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		60
11	9	1/2	1/2	3/4	1	1	1/4		1/4	1		10	70		57
11	9	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73		57
11	9	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78		57
12	10	0	0	3/4	2	1	1/4		1/4	1		5	59		65
12	10	0	0	3/4	2	1	1/4		1/4	1		2	62		65
12	10	0	0	3/4	1	1	1/4		1/4	1		5	71		61
12	10	0	0	3/4	1	1	1/4		1/4	1		2	74		61
12	10	0	0	3/4	1	1	1/4		1/4	1		6	78		61
12	10	1/4	1/4	3/4	2	1	3/16		1/8	3/2		5	59		66
12	10	1/4	1/4	3/4	2	1	3/16		1/8	3/2		2	62		66
12	10	1/4	1/4	3/4	1	1	3/16		1/8	3/2		5	71		62
12	10	1/4	1/4	3/4	1	1	3/16		1/8	3/2		2	74		62
12	10	7/16	7/16	3/4	2	1	1/16		1/16	1		7	61		67
12	10	7/16	7/16	3/4	2	1	1/16		1/16	1		4	64		67
12	10	7/16	7/16	3/4	1	1	1/16		1/16	1		7	73		63
12	10	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76		63
