mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1	1	0	72		0
2	1	0	0	3/4	2	1	1/4		1/4	1		0	48		4
2	1	0	0	3/4	1	1	3/8		1/4	3/2	-1	0	72		1
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		5
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		-5	73		2
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		6
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1	1	0	72		3
3	2	0	0	3/4	2	1	1/4		1/4	1		0	48		10
3	2	0	0	3/4	1	1	3/8		1/4	3/2	0	0	72		7
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		11
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		11
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		11
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1		-5	73		8
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		12
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		12
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		12
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1	0	0	72		9
4	3	0	0	3/4	2	1	1/4		1/4	1		0	48		16
4	3	0	0	3/4	1	1	3/8		1/4	3/2	0	0	72		13
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		17
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		-5	73		14
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		18
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1	-1	0	72		15
5	4	0	0	3/4	1	1	0	grace32	1/32	1		0	72		19
5	4	0	0	3/4	1	1	0	grace32	1/32	1		-5	73		20
5	4	0	0	3/4	1	1	0	grace32	1/32	1		-3	75		21
5	4	0	0	3/4	2	1	1/4		1/4	1		0	48		24
5	4	0	0	3/4	1	1	1/2		1/2	1		-5	73		22
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		25
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		25
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		25
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		26
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		26
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		26
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1	1	0	72		23
6	5	0	0	3/4	2	1	1/4		1/4	1		0	48		30
6	5	0	0	3/4	1	1	3/8		1/4	3/2	0	0	72		27
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		31
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		31
