mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	11/16	3/4	1	1	1/16		1/16	1		3	69		0
2	1	0	0	3/4	2	1	1/4		1/4	1		9	51		5
2	1	0	0	3/4	1	1	3/8		1/4	3/2		3	69		1
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		6
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72		2
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		7
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		9	75		3
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		4
3	2	0	0	3/4	2	1	1/4		1/4	1		4	52		12
3	2	0	0	3/4	1	1	3/8		1/4	3/2		3	81		8
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		13
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		9
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		14
3	2	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76		10
3	2	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		11
4	3	0	0	3/4	2	1	1/4		1/4	1		3	45		22
4	3	0	0	3/4	1	2	1/8		1/8	1		-2	70		16
4	3	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		23
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		23
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		23
4	3	1/4	1/4	3/4	1	2	1/8		1/8	1		5	71		18
4	3	1/4	1/4	3/4	1	1	1/2		1/2	1		7	73		15
4	3	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76		15
4	3	3/8	3/8	3/4	1	2	1/8		1/8	1		3	69		19
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		24
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		24
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		24
4	3	1/2	1/2	3/4	1	2	1/8		1/8	1		8	68		20
4	3	5/8	5/8	3/4	1	2	1/8		1/8	1		3	69		21
5	4	0	0	3/4	2	1	1/4		1/4	1		2	50		31
5	4	0	0	3/4	1	2	1/2		1/2	1	1	3	69		28
5	4	0	0	3/4	1	1	1/2		1/2	1		7	73		25
5	4	0	0	3/4	1	1	1/2		1/2	1		11	77		25
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		32
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		32
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		32
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		33
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		33
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		33
5	4	1/2	1/2	3/4	1	2	3/16		1/8	3/2	-1	3	69		29
5	4	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	74		26
5	4	1/2	1/2	3/4	1	1	3/16		1/8	3/2		6	78		26
5	4	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69		27
5	4	11/16	11/16	3/4	1	2	1/16		1/16	1		3	69		30
6	5	0	0	3/4	2	1	1/4		1/4	1		9	51		38
6	5	0	0	3/4	1	1	3/8		1/4	3/2		3	69		34
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		39
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		39
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		39
6	5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72		35
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		40
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		40
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		40
6	5	1/2	1/2	3/4	1	1	1/8		1/8	1		9	75		36
6	5	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		37
7	6	0	0	3/4	2	1	1/4		1/4	1		4	52		45
7	6	0	0	3/4	1	1	3/8		1/4	3/2		3	81		41
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		46
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		46
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		46
7	6	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		42
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		47
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		47
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		47
7	6	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76		43
7	6	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		44
8	7	0	0	3/4	2	1	1/4		1/4	1		3	45		55
8	7	0	0	3/4	1	2	1/8		1/8	1		-2	70		49
8	7	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69		50
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		56
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		56
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		56
8	7	1/4	1/4	3/4	1	2	1/8		1/8	1		5	71		51
8	7	1/4	1/4	3/4	1	1	1/2		1/2	1		7	73		48
8	7	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76		48
8	7	3/8	3/8	3/4	1	2	1/8		1/8	1		3	69		52
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		57
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		57
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		57
8	7	1/2	1/2	3/4	1	2	1/8		1/8	1		8	68		53
8	7	5/8	5/8	3/4	1	2	1/8		1/8	1		3	69		54
9	8	0	0	3/4	2	1	1/4		1/4	1		2	50		60
9	8	0	0	3/4	1	2	1/2		1/2	1		6	66		59
9	8	0	0	3/4	1	1	1/2		1/2	1		2	74		58
9	8	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54		61
9	8	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		61
10	8	0	11/16	3/4	1	1	1/16		1/16	1		6	78		62
11	9	0	0	3/4	2	1	1/4		1/4	1		10	58		69
11	9	0	0	3/4	1	1	1/8		1/8	1		6	78		63
11	9	1/8	1/8	3/4	1	1	1/8		1/8	1		11	77		64
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		70
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		70
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		7	73		70
11	9	1/4	1/4	3/4	1	1	1/8		1/8	1		1	79		65
11	9	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78		66
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		71
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		71
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		7	73		71
11	9	1/2	1/2	3/4	1	1	1/8		1/8	1		11	77		67
11	9	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		68
12	10	0	0	3/4	1	1	0	grace16	1/16	1		6	78		72
12	10	0	0	3/4	2	1	1/4		1/4	1		3	57		77
12	10	0	0	3/4	1	1	3/8		1/4	3/2		7	85		73
12	10	1/4	1/4	3/4	2	1	1/4		1/4	1		9	63		78
12	10	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		78
12	10	1/4	1/4	3/4	2	1	1/4		1/4	1		5	71		78
12	10	3/8	3/8	3/4	1	1	1/8		1/8	1		5	83		74
12	10	1/2	1/2	3/4	2	1	1/4		1/4	1		9	63		79
12	10	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		79
12	10	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71		79
12	10	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78		75
12	10	5/8	5/8	3/4	1	1	1/8		1/8	1		9	75		76
13	11	0	0	3/4	2	1	1/4		1/4	1		8	56		86
13	11	0	0	3/4	1	1	1/8		1/8	1		4	76		80
13	11	1/8	1/8	3/4	1	1	1/8		1/8	1		9	75		81
13	11	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		87
13	11	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		87
13	11	1/4	1/4	3/4	2	1	1/4		1/4	1		5	71		87
13	11	1/4	1/4	3/4	1	1	1/8		1/8	1		6	78		82
13	11	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		83
13	11	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		88
13	11	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		88
13	11	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71		88
13	11	1/2	1/2	3/4	1	1	1/8		1/8	1		9	75		84
13	11	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76		85
14	12	0	0	3/4	1	1	0	grace16	1/16	1		4	76		89
14	12	0	0	3/4	2	1	1/4		1/4	1		1	55		94
14	12	0	0	3/4	1	1	3/8		1/4	3/2		5	83		90
14	12	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		95
14	12	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		95
14	12	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69		95
14	12	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81		91
14	12	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		96
14	12	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		96
14	12	1/2	1/2	3/4	2	1	1/4		1/4	1		3	69		96
14	12	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76		92
14	12	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73		93
15	13	0	0	3/4	2	1	1/4		1/4	1		6	54		103
15	13	0	0	3/4	1	1	1/8		1/8	1		2	74		97
15	13	1/8	1/8	3/4	1	1	1/8		1/8	1		7	73		98
15	13	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		104
15	13	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		104
15	13	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		104
15	13	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76		99
15	13	3/8	3/8	3/4	1	1	1/8		1/8	1		2	74		100
15	13	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		105
15	13	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		105
15	13	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		105
15	13	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73		101
15	13	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		102
16	14	0	0	3/4	1	1	0	acciaccatura	1/8	1		3	69		106
16	14	0	0	3/4	2	1	1/4		1/4	1		9	51		111
16	14	0	0	3/4	1	1	3/8		1/4	3/2		3	81		107
16	14	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		112
16	14	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		112
16	14	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		112
16	14	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78		108
16	14	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		113
16	14	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		113
16	14	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		113
16	14	1/2	1/2	3/4	1	1	1/8		1/8	1		9	75		109
16	14	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72		110
17	15	0	0	3/4	2	1	1/4		1/4	1		4	52		120
17	15	0	0	3/4	1	1	1/8		1/8	1		5	71		114
17	15	1/8	1/8	3/4	1	1	1/8		1/8	1		9	75		115
17	15	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		121
17	15	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		121
17	15	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		121
17	15	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76		116
17	15	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78		117
17	15	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		122
17	15	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		122
17	15	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		122
17	15	1/2	1/2	3/4	1	1	1/8		1/8	1		1	79		118
17	15	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73		119
18	16	0	0	3/4	2	1	1/2		1/2	1		2	62		124
18	16	0	0	3/4	2	1	1/2		1/2	1		6	66		124
18	16	0	0	3/4	1	1	1/2		1/2	1		2	74		123
