mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4	1/4	1.0		3	33		1
1	0	0	1/2	3/4	2	1	1/4	1/4	1.0		3	45		1
1	0	0	1/2	3/4	1	1	1/4	1/4	1.0		4	64		0
1	0	0	1/2	3/4	1	1	1/4	1/4	1.0		3	69		0
1	0	0	1/2	3/4	1	1	1/4	1/4	1.0		0	72		0
2	1	0	0	3/4	2	1	1/4	1/4	1.0		2	38		5
2	1	0	0	3/4	2	1	1/4	1/4	1.0		2	50		5
2	1	0	0	3/4	1	1	1/4	1/4	1.0		-1	65		2
2	1	0	0	3/4	1	1	1/4	1/4	1.0		3	69		2
2	1	0	0	3/4	1	1	1/4	1/4	1.0		5	71		2
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		-1	41		6
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		-1	53		6
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		-1	65		3
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	69		3
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		5	71		3
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	38		7
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	50		7
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		-1	65		4
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69		4
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71		4
3	2	0	0	3/4	2	1	1/4	1/4	1.0		4	40		11
3	2	0	0	3/4	2	1	1/4	1/4	1.0		4	52		11
3	2	0	0	3/4	1	1	1/4	1/4	1.0		4	64		8
3	2	0	0	3/4	1	1	1/4	1/4	1.0		8	68		8
3	2	0	0	3/4	1	1	1/4	1/4	1.0		5	71		8
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		8	44		12
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		8	56		12
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1.0		4	64		9
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1.0		8	68		9
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1.0		5	71		9
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	40		13
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	52		13
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		4	64		10
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		8	68		10
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71		10
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		4	76		10
4	3	0	0	3/4	2	1	1/4	1/4	1.0		3	45		23
4	3	0	0	3/4	2	1	1/4	1/4	1.0		3	57		23
4	3	0	0	3/4	1	2	1/4	1/4	1.0		4	64		20
4	3	0	0	3/4	1	2	1/4	1/4	1.0		3	69		20
4	3	0	0	3/4	1	1	1/8	1/8	1.0		2	74		14
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		0	72		15
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		0	48		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		0	60		24
4	3	1/4	1/4	3/4	1	2	1/4	1/4	1.0		4	64		21
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	71		16
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69		17
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	45		25
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		25
4	3	1/2	1/2	3/4	1	2	1/4	1/4	1.0		4	64		22
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		8	68		18
4	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		3	69		19
5	4	0	0	3/4	2	1	1/4	1/4	1.0		4	52		28
5	4	0	0	3/4	1	1	1/2	1/2	1.0		4	64		26
5	4	0	0	3/4	1	1	1/2	1/2	1.0		8	68		26
5	4	0	0	3/4	1	1	1/2	1/2	1.0		5	71		26
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	40		29
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		0	36		30
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		0	48		30
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		4	64		27
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		1	67		27
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		0	72		27
6	5	0	0	3/4	2	1	1/4	1/4	1.0		2	38		34
6	5	0	0	3/4	2	1	1/4	1/4	1.0		2	50		34
6	5	0	0	3/4	1	1	1/4	1/4	1.0		-1	65		31
