mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/16	1/16	1		6	78		0
1	0	1/16	9/16	3/4	1	1	1/16	1/16	1		11	77		1
1	0	1/8	5/8	3/4	1	1	1/16	1/16	1		6	78		2
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		2	74		3
2	1	0	0	3/4	2	1	1/4	1/4	1		2	50		7
2	1	0	0	3/4	2	1	1/4	1/4	1		6	54		7
2	1	0	0	3/4	1	1	1/4	1/4	1		3	69		4
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		2	38		8
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		6	66		5
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		2	50		9
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		6	66		6
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		6
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		6
3	2	0	0	3/4	2	1	1/2	1/2	1		3	45		17
3	2	0	0	3/4	2	1	1/2	1/2	1		3	57		17
3	2	0	0	3/4	1	2	1/2	1/2	1		4	64		16
3	2	0	0	3/4	1	2	1/2	1/2	1		1	67		16
3	2	0	0	3/4	1	1	1/4	1/4	1		2	74		10
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1		7	73		11
3	2	1/2	1/2	3/4	1	1	1/16	1/16	1		1	79		12
3	2	9/16	9/16	3/4	1	1	1/16	1/16	1		6	78		13
3	2	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79		14
3	2	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76		15
4	3	0	0	3/4	2	1	1/4	1/4	1		7	49		21
4	3	0	0	3/4	1	1	1/4	1/4	1		3	69		18
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45		22
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67		19
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69		19
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		7	49		23
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67		20
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		20
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76		20
5	4	0	0	3/4	2	1	1/4	1/4	1		2	50		31
5	4	0	0	3/4	1	2	1/2	1/2	1		6	66		30
5	4	0	0	3/4	1	2	1/2	1/2	1		3	69		30
5	4	0	0	3/4	1	1	1/4	1/4	1		4	76		24
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		2	38		32
5	4	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		25
5	4	1/2	1/2	3/4	1	1	1/16	1/16	1		3	81		26
5	4	9/16	9/16	3/4	1	1	1/16	1/16	1		8	80		27
5	4	5/8	5/8	3/4	1	1	1/16	1/16	1		3	81		28
5	4	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78		29
6	5	0	0	3/4	2	1	1/4	1/4	1		6	54		36
6	5	0	0	3/4	1	1	1/4	1/4	1		2	74		33
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		37
6	5	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		34
6	5	1/4	1/4	3/4	1	1	1/4	1/4	1		6	78		34
6	5	1/4	1/4	3/4	1	1	1/4	1/4	1		2	86		34
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		5	47		38
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		35
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76		35
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		8	80		35
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		2	86		35
7	6	0	0	3/4	2	1	1/4	1/4	1		3	45		45
7	6	0	0	3/4	1	2	1/2	1/2	1		4	76		43
7	6	0	0	3/4	1	2	1/2	1/2	1		3	81		43
7	6	0	0	3/4	1	1	1/4	1/4	1		2	86		39
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		46
7	6	1/4	1/4	3/4	1	1	1/4	1/4	1		7	85		40
7	6	1/2	1/2	3/4	2	2	1/4	1/4	1		2	50		48
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		47
7	6	1/2	1/2	3/4	1	2	1/4	1/4	1		6	78		44
