mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4	1/4	1	1	1	55		3
1	0	0	1/2	3/4	2	1	1/4	1/4	1		5	59		3
1	0	0	1/2	3/4	2	1	1/4	1/4	1	1	2	62		3
1	0	0	1/2	3/4	2	1	1/4	1/4	1	1	3	69		3
1	0	0	1/2	3/4	1	1	3/16	1/8	3/2		1	79		0
1	0	3/16	11/16	3/4	1	1	1/32	1/32	1		3	81		1
1	0	7/32	23/32	3/4	1	1	1/32	1/32	1		1	79		2
2	1	0	0	3/4	2	1	1/8	1/8	1	-1	1	55		9
2	1	0	0	3/4	2	1	1/8	1/8	1		0	60		9
2	1	0	0	3/4	2	1	1/8	1/8	1	-1	2	62		9
2	1	0	0	3/4	2	1	1/8	1/8	1	-1	3	69		9
2	1	0	0	3/4	1	1	1/4	1/4	1		6	78		4
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1	1	1	55		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1	1	2	62		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1	1	3	69		10
2	1	1/2	1/2	3/4	1	1	3/16	1/8	3/2		1	79		6
2	1	11/16	11/16	3/4	1	1	1/32	1/32	1		3	81		7
2	1	23/32	23/32	3/4	1	1	1/32	1/32	1		1	79		8
3	2	0	0	3/4	2	1	1/8	1/8	1	-1	1	55		16
3	2	0	0	3/4	2	1	1/8	1/8	1		0	60		16
3	2	0	0	3/4	2	1	1/8	1/8	1	-1	2	62		16
3	2	0	0	3/4	2	1	1/8	1/8	1	-1	3	69		16
3	2	0	0	3/4	1	1	1/4	1/4	1		6	78		11
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		12
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1	1	1	55		17
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		17
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1	1	2	62		17
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1	1	3	69		17
3	2	1/2	1/2	3/4	1	1	3/16	1/8	3/2		1	79		13
3	2	11/16	11/16	3/4	1	1	1/32	1/32	1		3	81		14
3	2	23/32	23/32	3/4	1	1	1/32	1/32	1		1	79		15
4	3	0	0	3/4	2	1	1/8	1/8	1	-1	1	55		21
4	3	0	0	3/4	2	1	1/8	1/8	1		0	60		21
4	3	0	0	3/4	2	1	1/8	1/8	1	-1	2	62		21
4	3	0	0	3/4	2	1	1/8	1/8	1	-1	3	69		21
4	3	0	0	3/4	1	1	1/4	1/4	1		6	78		18
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55		22
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		22
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		22
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		6	66		22
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		19
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		2	86		19
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		1	55		23
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		23
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		23
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		6	66		23
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		20
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	86		20
5	4	0	0	3/4	2	1	1/2	1/2	1		1	55		31
5	4	0	0	3/4	2	1	1/2	1/2	1		0	60		31
5	4	0	0	3/4	2	1	1/2	1/2	1		2	62		31
5	4	0	0	3/4	2	1	1/2	1/2	1		6	66		31
