mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/4	2	1	1/4		1/4	1		3	57		6
1	1	0	0	3/4	1	1	3/8		1/4	3/2		3	69		0
1	1	1/4	1/4	3/4	1	2	1/4		1/4	1		7	61		4
1	1	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64		4
1	1	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73		1
1	1	1/2	1/2	3/4	1	2	1/4		1/4	1		4	64		5
1	1	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69		5
1	1	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76		2
1	1	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		3
2	2	0	0	3/4	2	1	1/4		1/4	1		8	56		11
2	2	0	0	3/4	1	1	1/2		1/2	1		5	71		7
2	2	1/4	1/4	3/4	1	2	1/4		1/4	1		2	62		9
2	2	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64		9
2	2	1/2	1/2	3/4	1	2	1/4		1/4	1		4	64		10
2	2	1/2	1/2	3/4	1	2	1/4		1/4	1		5	71		10
2	2	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83		8
3	3	0	0	3/4	2	1	1/4		1/4	1		4	52		20
3	3	0	0	3/4	1	1	3/8		1/4	3/2		4	76		12
3	3	1/4	1/4	3/4	1	2	1/4		1/4	1		2	62		18
3	3	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64		18
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		13
3	3	1/2	1/2	3/4	1	1	0	grace16	1/16	1		6	78		14
3	3	1/2	1/2	3/4	1	1	0	grace16	1/16	1		8	80		15
3	3	1/2	1/2	3/4	1	2	1/4		1/4	1		4	64		19
3	3	1/2	1/2	3/4	1	2	1/4		1/4	1		8	68		19
3	3	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78		16
3	3	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76		17
4	4	0	0	3/4	2	1	1/4		1/4	1		3	57		25
4	4	0	0	3/4	1	1	1/2		1/2	1		4	76		21
4	4	1/4	1/4	3/4	1	2	1/4		1/4	1		7	61		23
4	4	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64		23
4	4	1/2	1/2	3/4	1	2	1/4		1/4	1		4	64		24
4	4	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69		24
4	4	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73		22
5	5	0	0	3/4	2	1	1/4		1/4	1		3	57		32
5	5	0	0	3/4	1	1	3/8		1/4	3/2		3	69		26
5	5	1/4	1/4	3/4	1	2	1/4		1/4	1		7	61		30
5	5	1/4	1/4	3/4	1	2	1/4		1/4	1		4	64		30
