mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/8	3/4	1	1	1/8		1/8	1		4	64		0
1	0	1/8	1/2	3/4	1	1	1/8		1/8	1		3	69		1
1	0	1/4	5/8	3/4	1	1	1/8		1/8	1		5	71		2
2	1	0	0	3/4	2	1	1/4		1/4	1		3	45		6
2	1	0	0	3/4	2	1	1/4		1/4	1		3	57		6
2	1	0	0	3/4	1	1	1/4		1/4	1		4	64		3
2	1	0	0	3/4	1	1	1/4		1/4	1		3	69		3
2	1	0	0	3/4	1	1	1/4		1/4	1		7	73		3
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		7	49		7
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		7
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64		4
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69		4
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76		4
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		4	40		8
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52		8
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		4	64		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		8	68		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71		5
3	2	0	0	3/4	2	1	1/4		1/4	1		3	45		12
3	2	0	0	3/4	2	1	1/4		1/4	1		3	57		12
3	2	0	0	3/4	1	1	1/4		1/4	1		4	64		9
3	2	0	0	3/4	1	1	1/4		1/4	1		3	69		9
3	2	0	0	3/4	1	1	1/4		1/4	1		7	73		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		7	49		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		13
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64		10
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69		10
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76		10
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		4	40		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52		14
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		4	64		11
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		8	68		11
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71		11
4	3	0	0	3/4	2	1	1/4		1/4	1		3	45		18
