mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/8	1/8	1		0	48		5
1	1	0	0	2/4	1	1	1/8	1/8	1		4	76		0
1	1	0	0	2/4	1	1	1/8	1/8	1		1	79		0
1	1	1/8	1/8	2/4	2	1	1/8	1/8	1		3	57		6
1	1	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		6
1	1	1/8	1/8	2/4	2	1	1/8	1/8	1		4	64		6
1	1	1/8	1/8	2/4	1	1	1/16	1/16	1		-1	77		1
1	1	1/8	1/8	2/4	1	1	1/16	1/16	1		3	81		1
1	1	3/16	3/16	2/4	1	1	1/16	1/16	1		4	76		2
1	1	3/16	3/16	2/4	1	1	1/16	1/16	1		1	79		2
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1		3	57		7
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		7
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1		4	64		7
1	1	1/4	1/4	2/4	1	1	1/8	1/8	1		4	76		3
1	1	1/4	1/4	2/4	1	1	1/8	1/8	1		1	79		3
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1		3	57		8
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		8
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1		4	64		8
1	1	3/8	3/8	2/4	1	1	1/8	1/8	1		4	76		4
1	1	3/8	3/8	2/4	1	1	1/8	1/8	1		1	79		4
2	2	0	0	2/4	2	1	1/8	1/8	1		0	48		17
2	2	0	0	2/4	1	2	1/4	1/4	1		4	76		14
2	2	0	0	2/4	1	1	1/8	1/8	1		0	84		9
2	2	1/8	1/8	2/4	2	1	1/8	1/8	1		3	57		18
2	2	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		18
2	2	1/8	1/8	2/4	2	1	1/8	1/8	1		4	64		18
2	2	1/8	1/8	2/4	1	1	1/16	1/16	1		2	86		10
2	2	3/16	3/16	2/4	1	1	1/16	1/16	1		0	84		11
2	2	1/4	1/4	2/4	2	1	1/8	1/8	1		3	57		19
2	2	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		19
2	2	1/4	1/4	2/4	2	1	1/8	1/8	1		4	64		19
2	2	1/4	1/4	2/4	1	2	1/8	1/8	1		4	76		15
2	2	1/4	1/4	2/4	1	1	1/8	1/8	1		0	84		12
2	2	3/8	3/8	2/4	2	1	1/8	1/8	1		3	57		20
2	2	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		20
