mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4		1/4	1.0		1	55		1
1	0	0	1/2	3/4	2	1	1/4		1/4	1.0		2	62		1
1	0	0	1/2	3/4	1	1	1/4		1/4	1.0		1	67		0
1	0	0	1/2	3/4	1	1	1/4		1/4	1.0		5	71		0
2	1	0	0	3/4	2	1	1/2		1/2	1.0		1	55		4
2	1	0	0	3/4	2	1	1/2		1/2	1.0		2	62		4
2	1	0	0	3/4	1	1	1/2		1/2	1.0		1	67		2
2	1	0	0	3/4	1	1	1/2		1/2	1.0		5	71		2
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		5
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	67		3
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		5	71		3
3	2	0	0	3/4	2	1	1/2		1/2	1.0		1	55		7
3	2	0	0	3/4	2	1	1/2		1/2	1.0		2	62		7
3	2	0	0	3/4	1	1	1/2		1/2	1.0		1	67		6
3	2	0	0	3/4	1	1	1/2		1/2	1.0		5	71		6
4	2	0	1/2	3/4	2	1	1/4		1/4	1.0		1	55		10
4	2	0	1/2	3/4	2	1	1/4		1/4	1.0		2	62		10
4	2	0	1/2	3/4	1	2	1/4		1/4	1.0		1	67		9
4	2	0	1/2	3/4	1	1	1/4		1/4	1.0		5	71		8
5	3	0	0	3/4	2	1	1/2		1/2	1.0		1	55		18
5	3	0	0	3/4	2	1	1/2		1/2	1.0		2	62		18
5	3	0	0	3/4	1	2	1/2		1/2	1.0		6	66		16
5	3	0	0	3/4	1	1	1/8		1/8	1.0		3	69		11
5	3	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71		12
5	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72		13
5	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74		14
5	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		19
5	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		19
5	3	1/2	1/2	3/4	1	2	1/4		1/4	1.0		6	66		17
5	3	1/2	1/2	3/4	1	1	1/4		1/4	1.0		3	69		15
6	4	0	0	3/4	2	1	1/2		1/2	1.0		1	55		27
6	4	0	0	3/4	2	1	1/2		1/2	1.0		2	62		27
6	4	0	0	3/4	1	2	1/2		1/2	1.0		1	67		25
6	4	0	0	3/4	1	1	1/8		1/8	1.0		5	71		20
6	4	1/8	1/8	3/4	1	1	1/8		1/8	1.0		0	72		21
6	4	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74		22
6	4	3/8	3/8	3/4	1	1	1/8		1/8	1.0		4	76		23
6	4	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		28
6	4	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		28
6	4	1/2	1/2	3/4	1	2	1/4		1/4	1.0		1	67		26
6	4	1/2	1/2	3/4	1	1	1/4		1/4	1.0		5	71		24
7	5	0	0	3/4	2	1	1/2		1/2	1.0		1	55		36
7	5	0	0	3/4	2	1	1/2		1/2	1.0		2	62		36
7	5	0	0	3/4	1	2	1/2		1/2	1.0		6	66		34
7	5	0	0	3/4	1	1	1/8		1/8	1.0		3	69		29
7	5	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71		30
7	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72		31
7	5	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74		32
7	5	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		37
7	5	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		37
7	5	1/2	1/2	3/4	1	2	1/4		1/4	1.0		6	66		35
7	5	1/2	1/2	3/4	1	1	1/4		1/4	1.0		3	69		33
8	6	0	0	3/4	2	1	1/2		1/2	1.0		1	55		42
8	6	0	0	3/4	2	1	1/2		1/2	1.0		2	62		42
8	6	0	0	3/4	1	2	1/2		1/2	1.0		1	67		40
8	6	0	0	3/4	1	1	1/2		1/2	1.0		5	71		38
8	6	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		43
8	6	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		43
8	6	1/2	1/2	3/4	1	2	1/4		1/4	1.0		5	71		41
8	6	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	74		39
9	7	0	0	3/4	2	1	1/2		1/2	1.0		1	55		51
9	7	0	0	3/4	2	1	1/2		1/2	1.0		4	64		51
9	7	0	0	3/4	1	2	1/2		1/2	1.0		0	72		49
9	7	0	0	3/4	1	1	1/8		1/8	1.0		4	76		44
9	7	1/8	1/8	3/4	1	1	1/8		1/8	1.0		6	78		45
9	7	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79		46
9	7	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	81		47
9	7	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		52
9	7	1/2	1/2	3/4	2	1	1/4		1/4	1.0		6	66		52
9	7	1/2	1/2	3/4	1	2	1/4		1/4	1.0		0	72		50
9	7	1/2	1/2	3/4	1	1	1/4		1/4	1.0		4	76		48
10	8	0	0	3/4	2	1	1/2		1/2	1.0		1	55		60
10	8	0	0	3/4	2	1	1/2		1/2	1.0		1	67		60
10	8	0	0	3/4	1	2	1/2		1/2	1.0		5	71		58
10	8	0	0	3/4	1	1	1/8		1/8	1.0		2	74		53
10	8	1/8	1/8	3/4	1	1	1/8		1/8	1.0		4	76		54
10	8	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	78		55
10	8	3/8	3/8	3/4	1	1	1/8		1/8	1.0		1	79		56
10	8	1/2	1/2	3/4	2	1	1/4		1/4	1.0		1	55		61
10	8	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		61
10	8	1/2	1/2	3/4	1	2	1/4		1/4	1.0		5	71		59
10	8	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	74		57
11	9	0	0	3/4	1	1	0	grace16	1/16	1.0		2	74		62
11	9	0	0	3/4	2	1	1/4		1/4	1.0		2	50		72
11	9	0	0	3/4	2	1	1/4		1/4	1.0		3	57		72
11	9	0	0	3/4	2	1	1/4		1/4	1.0		2	62		72
11	9	0	0	3/4	1	2	1/4		1/4	1.0		6	66		69
11	9	0	0	3/4	1	1	1/8		1/8	1.0		0	72		63
11	9	1/8	1/8	3/4	1	1	1/8		1/8	1.0		5	71		64
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1.0		2	50		73
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1.0		3	57		73
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1.0		2	62		73
11	9	1/4	1/4	3/4	1	2	1/4		1/4	1.0		6	66		70
11	9	1/4	1/4	3/4	1	1	1/8		1/8	1.0		0	72		65
11	9	3/8	3/8	3/4	1	1	1/8		1/8	1.0		4	76		66
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	50		74
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1.0		3	57		74
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		74
11	9	1/2	1/2	3/4	1	2	1/4		1/4	1.0		6	66		71
11	9	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	74		67
11	9	5/8	5/8	3/4	1	1	1/8		1/8	1.0		0	72		68
12	10	0	0	3/4	2	1	1/2		1/2	1.0		1	55		76
12	10	0	0	3/4	2	1	1/2		1/2	1.0		2	62		76
12	10	0	0	3/4	1	1	1/2		1/2	1.0		1	67		75
12	10	0	0	3/4	1	1	1/2		1/2	1.0		5	71		75
13	10	0	1/2	3/4	2	1	1/4		1/4	1.0		1	55		78
13	10	0	1/2	3/4	2	1	1/4		1/4	1.0		2	62		78
13	10	0	1/2	3/4	1	1	1/4		1/4	1.0		5	71		77
13	10	0	1/2	3/4	1	1	1/4		1/4	1.0		2	74		77
14	11	0	0	3/4	2	1	1/4		1/4	1.0		0	48		86
14	11	0	0	3/4	1	2	1/2		1/2	1.0		0	72		84
14	11	0	0	3/4	1	1	1/8		1/8	1.0		4	76		79
14	11	1/8	1/8	3/4	1	1	1/8		1/8	1.0		6	78		80
14	11	1/4	1/4	3/4	2	1	1/4		1/4	1.0		0	60		87
14	11	1/4	1/4	3/4	2	1	1/4		1/4	1.0		4	64		87
14	11	1/4	1/4	3/4	2	1	1/4		1/4	1.0		3	69		87
14	11	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79		81
14	11	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	81		82
14	11	1/2	1/2	3/4	2	1	1/4		1/4	1.0		0	60		88
14	11	1/2	1/2	3/4	2	1	1/4		1/4	1.0		4	64		88
