mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	7/16	3/4	1	1	1/16		1/16	1		-1	89		0
1	0	0	7/16	3/4	1	1	1/16		1/16	1		-4	92		0
1	0	1/16	1/2	3/4	1	1	1/4		1/4	1		-1	89		1
1	0	1/16	1/2	3/4	1	1	1/4		1/4	1		-4	92		1
2	1	0	0	3/4	1	1	0	appoggiatura	1/32	1		-3	87		2
2	1	0	0	3/4	1	1	0	appoggiatura	1/32	1		-6	90		2
2	1	0	0	3/4	1	1	0	appoggiatura	1/32	1		-1	89		3
2	1	0	0	3/4	1	1	0	appoggiatura	1/32	1		-4	92		3
2	1	0	0	3/4	2	1	1/4		1/4	1		-4	44		7
2	1	0	0	3/4	1	1	7/16		1/4	7/4		-6	90		4
2	1	0	0	3/4	1	1	7/16		1/4	7/4		-2	94		4
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		8
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		8
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		8
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-6	66		8
2	1	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	89		5
2	1	7/16	7/16	3/4	1	1	1/16		1/16	1		-4	92		5
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		9
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		9
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		9
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-6	66		9
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		4	88		6
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		1	91		6
3	2	0	0	3/4	2	1	1/4		1/4	1		-5	49		13
3	2	0	0	3/4	1	1	7/16		1/4	7/4		-1	89		10
3	2	0	0	3/4	1	1	7/16		1/4	7/4		-4	92		10
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		14
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61		14
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		14
3	2	7/16	7/16	3/4	1	1	1/16		1/16	1		-4	68		11
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		15
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61		15
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		15
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		-4	68		12
4	3	0	0	3/4	1	1	0	appoggiatura	1/32	1		0	84		16
4	3	0	0	3/4	1	1	0	appoggiatura	1/32	1		-3	87		16
4	3	0	0	3/4	1	1	0	appoggiatura	1/32	1		-5	85		17
4	3	0	0	3/4	1	1	0	appoggiatura	1/32	1		-1	89		17
4	3	0	0	3/4	2	1	1/4		1/4	1		-4	44		21
4	3	0	0	3/4	1	1	7/16		1/4	7/4		-3	87		18
4	3	0	0	3/4	1	1	7/16		1/4	7/4		-6	90		18
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		22
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		22
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		22
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-6	66		22
4	3	7/16	7/16	3/4	1	1	1/16		1/16	1		-4	80		19
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		23
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		23
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		23
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-6	66		23
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		-4	80		20
5	4	0	0	3/4	1	1	0	appoggiatura	1/32	1		-1	77		24
5	4	0	0	3/4	1	1	0	appoggiatura	1/32	1		-5	85		24
5	4	0	0	3/4	1	1	0	appoggiatura	1/32	1		-4	80		25
5	4	0	0	3/4	1	1	0	appoggiatura	1/32	1		-3	87		25
5	4	0	0	3/4	2	1	1/4		1/4	1		-5	49		29
5	4	0	0	3/4	1	1	7/16		1/4	7/4		-5	85		26
5	4	0	0	3/4	1	1	7/16		1/4	7/4		-1	89		26
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		30
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61		30
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		30
5	4	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	77		27
5	4	7/16	7/16	3/4	1	1	1/16		1/16	1		-4	80		27
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56		31
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61		31
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		31
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77		28
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1		-4	80		28
6	5	0	0	3/4	1	1	0	appoggiatura	1/32	1		-3	75		32
6	5	0	0	3/4	1	1	0	appoggiatura	1/32	1		-6	78		32
6	5	0	0	3/4	1	1	0	appoggiatura	1/32	1		-1	77		33
6	5	0	0	3/4	1	1	0	appoggiatura	1/32	1		-4	80		33
6	5	0	0	3/4	2	1	1/4		1/4	1		-4	44		37
6	5	0	0	3/4	1	1	7/16		1/4	7/4		-6	78		34
6	5	0	0	3/4	1	1	7/16		1/4	7/4		-2	82		34
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56		38
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		38
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		38
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-6	66		38
6	5	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	77		35
