mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	2	1/4		1/4	1		1	55		3
1	0	0	1/2	3/4	2	1	1/4		1/4	1		2	62		2
1	0	0	1/2	3/4	1	2	1/4		1/4	1		5	71		1
1	0	0	1/2	3/4	1	1	1/4		1/4	1		2	74		0
2	1	0	0	3/4	2	2	1/2		1/2	1		1	55		12
2	1	0	0	3/4	2	1	3/8		1/4	3/2		2	62		9
2	1	0	0	3/4	1	2	1/2		1/2	1		5	71		7
2	1	0	0	3/4	1	1	3/8		1/4	3/2		2	74		4
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		10
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		5
2	1	1/2	1/2	3/4	2	2	1/4		1/4	1		1	55		13
2	1	1/2	1/2	3/4	2	2	1/4		1/4	1		2	62		13
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		11
2	1	1/2	1/2	3/4	1	2	1/4		1/4	1		5	71		8
2	1	1/2	1/2	3/4	1	2	1/4		1/4	1		2	74		8
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78		6
3	2	0	0	3/4	2	1	1/2		1/2	1		1	55		19
3	2	0	0	3/4	2	1	1/2		1/2	1		2	62		19
3	2	0	0	3/4	2	1	1/2		1/2	1		1	67		19
3	2	0	0	3/4	1	2	1/2		1/2	1		5	71		17
3	2	0	0	3/4	1	2	1/2		1/2	1		2	74		17
3	2	0	0	3/4	1	1	3/8		1/4	3/2		1	79		14
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81		15
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		20
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		20
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		20
3	2	1/2	1/2	3/4	1	2	1/4		1/4	1		5	71		18
3	2	1/2	1/2	3/4	1	2	1/4		1/4	1		2	74		18
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83		16
4	3	0	0	3/4	2	1	1/2		1/2	1		1	55		26
4	3	0	0	3/4	2	1	1/2		1/2	1		2	62		26
4	3	0	0	3/4	2	1	1/2		1/2	1		6	66		26
4	3	0	0	3/4	1	2	1/2		1/2	1		0	72		24
4	3	0	0	3/4	1	2	1/2		1/2	1		2	74		24
4	3	0	0	3/4	1	1	1/4		1/4	1		8	80		21
4	3	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81		22
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		27
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		27
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		27
4	3	1/2	1/2	3/4	1	2	1/4		1/4	1		0	72		25
4	3	1/2	1/2	3/4	1	2	1/4		1/4	1		2	74		25
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81		23
5	4	0	0	3/4	2	1	1/2		1/2	1		1	55		32
5	4	0	0	3/4	2	1	1/2		1/2	1		2	62		32
5	4	0	0	3/4	2	1	1/2		1/2	1		6	66		32
5	4	0	0	3/4	1	2	1/2		1/2	1		0	72		30
5	4	0	0	3/4	1	2	1/2		1/2	1		2	74		30
5	4	0	0	3/4	1	1	1/2		1/2	1		3	81		28
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55		33
