mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8	1/8	1.0		7	85		0
1	0	1/8	5/8	3/4	1	1	1/8	1/8	1.0		2	86		1
2	1	0	0	3/4	2	1	1/4	1/4	1.0		3	45		8
2	1	0	0	3/4	1	1	1/8	1/8	1.0		4	88		2
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		6	90		3
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		8	56		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	62		9
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	83		4
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1.0		7	85		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	52		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		8	56		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	62		10
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	86		6
2	1	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	88		7
3	2	0	0	3/4	2	1	1/4	1/4	1.0		3	45		17
3	2	0	0	3/4	1	1	1/8	1/8	1.0		3	81		11
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	83		12
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		18
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		3	57		18
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		7	61		18
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	85		13
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	86		14
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	52		19
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		19
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		7	61		19
3	2	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76		15
3	2	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	78		16
4	3	0	0	3/4	2	1	1/4	1/4	1.0		3	45		26
4	3	0	0	3/4	1	1	1/8	1/8	1.0		8	80		20
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81		21
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		27
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		8	56		27
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	62		27
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	83		22
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		7	85		23
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	52		28
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		8	56		28
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	62		28
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	86		24
4	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		9	87		25
5	4	0	0	3/4	2	1	1/4	1/4	1.0		3	45		35
5	4	0	0	3/4	1	1	1/8	1/8	1.0		4	88		29
5	4	1/8	1/8	3/4	1	1	1/8	1/8	1.0		6	90		30
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		36
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		3	57		36
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1.0		7	61		36
5	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		8	92		31
5	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	93		32
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	52		37
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		37
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1.0		7	61		37
5	4	1/2	1/2	3/4	1	1	1/8	1/8	1.0		7	85		33
5	4	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	86		34
6	5	0	0	3/4	2	1	1/4	1/4	1.0		3	45		44
6	5	0	0	3/4	1	1	1/8	1/8	1.0		4	88		38
6	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		6	90		39
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		45
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1.0		8	56		45
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	62		45
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1.0		5	83		40
6	5	3/8	3/8	3/4	1	1	1/8	1/8	1.0		7	85		41
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	52		46
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1.0		8	56		46
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1.0		2	62		46
6	5	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	86		42
6	5	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	88		43
7	6	0	0	3/4	2	1	1/4	1/4	1.0		3	45		53
7	6	0	0	3/4	1	1	1/8	1/8	1.0		3	81		47
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	83		48
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		54
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1.0		3	57		54
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1.0		7	61		54
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1.0		7	85		49
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1.0		2	86		50
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1.0		4	52		55
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		55
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1.0		7	61		55
7	6	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76		51
7	6	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	78		52
8	7	0	0	3/4	2	1	1/4	1/4	1.0		3	45		62
8	7	0	0	3/4	1	1	1/8	1/8	1.0		8	80		56
8	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81		57
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1.0		4	52		63
