mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8		1/8	1.0		3	69		0
1	0	0	1/2	3/4	1	1	1/8		1/8	1.0		7	73		0
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1.0		8	68		1
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1.0		12	72		1
2	1	0	0	3/4	2	1	1/4		1/4	1.0		3	57		6
2	1	0	0	3/4	2	1	1/4		1/4	1.0		4	64		6
2	1	0	0	3/4	1	1	1/4		1/4	1.0		3	69		2
2	1	0	0	3/4	1	1	1/4		1/4	1.0		7	73		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		4	52		7
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		4	64		7
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69		3
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		7	73		3
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		8	68		4
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		12	72		4
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		3	57		8
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		4	64		8
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		3	69		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		7	73		5
3	2	0	0	3/4	2	1	1/4		1/4	1.0		3	57		11
3	2	0	0	3/4	2	1	1/4		1/4	1.0		4	64		11
3	2	0	0	3/4	1	1	1/2		1/2	1.0		7	73		9
3	2	0	0	3/4	1	1	1/2		1/2	1.0		4	76		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		4	52		12
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		4	64		12
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		3	57		13
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		4	64		13
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		3	69		10
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		7	73		10
4	3	0	0	3/4	2	1	1/4		1/4	1.0		8	56		20
4	3	0	0	3/4	2	1	1/4		1/4	1.0		4	64		20
4	3	0	0	3/4	1	1	1/8		1/8	1.0		5	71		14
4	3	0	0	3/4	1	1	1/8		1/8	1.0		2	74		14
4	3	1/8	1/8	3/4	1	1	1/8		1/8	1.0		4	76		15
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1.0		4	52		21
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1.0		4	64		21
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		5	71		16
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		2	74		16
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		4	76		17
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		8	56		22
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		4	64		22
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		5	71		18
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1.0		2	74		18
4	3	5/8	5/8	3/4	1	1	1/8		1/8	1.0		4	76		19
5	4	0	0	3/4	1	1	0	appoggiatura	1/16	1.0		2	74		23
