mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	2	1/4	1/4	1.0		2	38		2
1	0	0	1/2	3/4	2	2	1/4	1/4	1.0		2	50		2
1	0	0	1/2	3/4	2	1	1/4	1/4	1.0		6	54		1
1	0	0	1/2	3/4	2	1	1/4	1/4	1.0		3	57		1
1	0	0	1/2	3/4	1	1	1/4	1/4	1.0		2	62		0
2	1	0	0	3/4	2	2	1/4	1/4	1.0		2	38		9
2	1	0	0	3/4	2	2	1/4	1/4	1.0		2	50		9
2	1	0	0	3/4	2	1	1/4	1/4	1.0		6	54		6
2	1	0	0	3/4	2	1	1/4	1/4	1.0		3	57		6
2	1	0	0	3/4	1	1	1/4	1/4	1.0		2	62		3
2	1	1/4	1/4	3/4	2	2	1/4	1/4	1.0		2	38		10
2	1	1/4	1/4	3/4	2	2	1/4	1/4	1.0		2	50		10
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		11	53		7
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1.0		8	56		7
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	62		4
2	1	1/2	1/2	3/4	2	2	1/4	1/4	1.0		2	38		11
2	1	1/2	1/2	3/4	2	2	1/4	1/4	1.0		2	50		11
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		6	54		8
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		8
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62		5
3	2	0	0	3/4	2	2	1/4	1/4	1.0		2	38		18
3	2	0	0	3/4	2	2	1/4	1/4	1.0		2	50		18
3	2	0	0	3/4	2	1	1/4	1/4	1.0		1	55		15
3	2	0	0	3/4	2	1	1/4	1/4	1.0		5	59		15
3	2	0	0	3/4	1	1	1/4	1/4	1.0		2	62		12
3	2	1/4	1/4	3/4	2	2	1/4	1/4	1.0		2	38		19
3	2	1/4	1/4	3/4	2	2	1/4	1/4	1.0		2	50		19
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		11	53		16
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1.0		8	56		16
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	62		13
3	2	1/2	1/2	3/4	2	2	1/4	1/4	1.0		2	38		20
3	2	1/2	1/2	3/4	2	2	1/4	1/4	1.0		2	50		20
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		6	54		17
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		3	57		17
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62		14
4	3	0	0	3/4	2	1	1/4	1/4	1.0		2	38		24
4	3	0	0	3/4	2	1	1/4	1/4	1.0		2	50		24
4	3	0	0	3/4	1	1	1/4	1/4	1.0		6	78		21
4	3	0	0	3/4	1	1	1/4	1/4	1.0		3	81		21
4	3	0	0	3/4	1	1	1/4	1/4	1.0		2	86		21
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	38		25
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1.0		2	50		25
