mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/8	3/4	1	1	1/8	1/8	1		3	69		0
1	0	1/8	1/2	3/4	1	1	1/8	1/8	1		-2	70		1
1	0	1/4	5/8	3/4	1	1	1/8	1/8	1		0	72		2
2	1	0	0	3/4	2	1	1/4	1/4	1		-2	46		8
2	1	0	0	3/4	1	1	1/8	1/8	1		-5	73		3
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	70		4
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		9
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		9
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72		5
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69		6
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		10
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		10
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70		7
3	2	0	0	3/4	2	1	1/4	1/4	1		-3	51		14
3	2	0	0	3/4	1	1	1/4	1/4	1		-4	68		11
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		15
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		15
3	2	1/4	1/4	3/4	1	1	1/4	1/4	1		-6	66		12
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		16
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		16
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1		-6	66		13
4	3	0	0	3/4	2	1	1/4	1/4	1		-3	51		22
4	3	0	0	3/4	1	1	1/8	1/8	1		-2	70		17
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		-6	66		18
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		23
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		23
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1		-4	68		19
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	65		20
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		24
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		24
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		-6	66		21
5	4	0	0	3/4	2	1	1/4	1/4	1		-4	44		28
5	4	0	0	3/4	1	1	1/4	1/4	1		-1	65		25
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		29
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		29
5	4	1/4	1/4	3/4	1	1	1/4	1/4	1		-3	63		26
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		30
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		30
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	63		27
6	5	0	0	3/4	2	1	1/4	1/4	1		-4	44		36
6	5	0	0	3/4	1	1	1/8	1/8	1		-6	66		31
6	5	0	0	3/4	1	1	1/8	1/8	1		-2	70		31
6	5	1/8	1/8	3/4	1	1	1/8	1/8	1		-3	63		32
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		37
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		37
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	65		33
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1		-4	68		33
6	5	3/8	3/8	3/4	1	1	1/8	1/8	1		2	62		34
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		38
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		38
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	63		35
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		-6	66		35
7	6	0	0	3/4	2	1	1/4	1/4	1		-4	44		44
7	6	0	0	3/4	1	1	1/8	1/8	1		-4	68		39
7	6	0	0	3/4	1	1	1/8	1/8	1		-5	73		39
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	65		40
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		45
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		45
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1		-6	66		41
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70		41
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64		42
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		46
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		46
7	6	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65		43
7	6	1/2	1/2	3/4	1	1	1/4	1/4	1		-4	68		43
