mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	7/16	3/4	1	1	1/16		1/16	1		4	64		0
1	0	0	7/16	3/4	1	1	1/16		1/16	1		8	68		0
1	0	1/16	1/2	3/4	1	1	3/16		1/8	3/2		4	64		1
1	0	1/16	1/2	3/4	1	1	3/16		1/8	3/2		8	68		1
1	0	1/4	11/16	3/4	1	1	1/16		1/16	1		5	59		2
1	0	1/4	11/16	3/4	1	1	1/16		1/16	1		5	71		2
2	1	0	0	3/4	1	1	7/16		1/4	7/4		9	63		3
2	1	0	0	3/4	1	1	7/16		1/4	7/4		6	66		3
2	1	1/4	1/4	3/4	2	1	1/2		1/2	1	1	4	40		7
2	1	1/4	1/4	3/4	2	1	1/2		1/2	1	1	5	47		7
2	1	7/16	7/16	3/4	1	1	1/16		1/16	1		9	63		4
2	1	7/16	7/16	3/4	1	1	1/16		1/16	1		6	66		4
2	1	1/2	1/2	3/4	1	1	3/16		1/8	3/2		9	63		5
2	1	1/2	1/2	3/4	1	1	3/16		1/8	3/2		6	66		5
2	1	11/16	11/16	3/4	1	1	1/16		1/16	1		5	59		6
2	1	11/16	11/16	3/4	1	1	1/16		1/16	1		5	71		6
3	2	0	0	3/4	2	1	1/8		1/8	1	-1	4	40		12
3	2	0	0	3/4	2	1	1/8		1/8	1	-1	5	47		12
3	2	0	0	3/4	1	1	7/16		1/4	7/4		4	64		8
3	2	0	0	3/4	1	1	7/16		1/4	7/4		8	68		8
3	2	1/4	1/4	3/4	2	1	1/2		1/2	1	1	4	40		13
3	2	1/4	1/4	3/4	2	1	1/2		1/2	1	1	5	47		13
3	2	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64		9
3	2	7/16	7/16	3/4	1	1	1/16		1/16	1		8	68		9
3	2	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64		10
3	2	1/2	1/2	3/4	1	1	1/8		1/8	1		8	68		10
3	2	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		11
4	3	0	0	3/4	2	1	1/8		1/8	1	-1	4	40		20
4	3	0	0	3/4	2	1	1/8		1/8	1	-1	5	47		20
4	3	0	0	3/4	1	1	1/8		1/8	1		3	69		14
4	3	0	0	3/4	1	1	1/8		1/8	1		7	73		14
4	3	1/8	1/8	3/4	1	1	1/8		1/8	1		9	75		15
4	3	1/8	1/8	3/4	1	1	1/8		1/8	1		6	78		15
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		4	40		21
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		3	45		21
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1		7	73		16
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76		16
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		12	72		17
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		9	75		17
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		4	40		22
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		7	49		22
