mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1		-2	70		0
2	1	0	0	3/4	2	1	1/4		1/4	1		-3	51		4
2	1	0	0	3/4	1	1	3/8		1/4	3/2		1	67		1
2	1	0	0	3/4	1	1	3/8		1/4	3/2		1	79		1
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		5
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	68		2
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	80		2
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		6
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67		3
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79		3
3	2	0	0	3/4	2	1	1/4		1/4	1		2	50		8
3	2	0	0	3/4	1	1	3/4		1/2	3/2		-2	70		7
3	2	0	0	3/4	1	1	3/4		1/2	3/2		-2	82		7
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	68		9
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		10
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		10
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	68		10
4	3	0	0	3/4	2	1	1/4		1/4	1		-3	51		14
4	3	0	0	3/4	1	1	3/8		1/4	3/2		1	67		11
4	3	0	0	3/4	1	1	3/8		1/4	3/2		1	79		11
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		15
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		15
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		-4	68		12
