mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8		1/8	1		2	62		0
1	0	0	1/2	3/4	1	1	1/8		1/8	1		-2	70		0
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1		-1	65		1
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1		3	69		1
2	1	0	0	3/4	1	1	1/4		1/4	1		2	62		2
2	1	0	0	3/4	1	1	1/4		1/4	1		-2	70		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	46		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		6
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74		3
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	77		3
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		-3	75		4
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		4
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		7
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77		5
3	2	0	0	3/4	2	1	1/2		1/2	1		-1	53		12
3	2	0	0	3/4	2	1	1/2		1/2	1		3	57		12
3	2	0	0	3/4	2	1	1/2		1/2	1		-3	63		12
3	2	0	0	3/4	1	1	1/2		1/2	1		-1	65		8
3	2	0	0	3/4	1	1	1/2		1/2	1		0	72		8
3	2	1/2	1/2	3/4	1	1	0	appoggiatura	1/16	1		1	67		9
3	2	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65		10
3	2	5/8	5/8	3/4	1	1	1/8		1/8	1		4	64		11
4	3	0	0	3/4	1	1	1/4		1/4	1		-1	65		13
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		17
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		17
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72		14
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		2	74		15
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		18
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		-3	75		16
5	4	0	0	3/4	2	1	1/2		1/2	1		-2	58		24
5	4	0	0	3/4	2	1	1/2		1/2	1		2	62		24
5	4	0	0	3/4	1	1	1/8		1/8	1		2	74		19
5	4	1/8	1/8	3/4	1	1	1/8		1/8	1		-2	70		20
5	4	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	65		21
5	4	1/2	1/2	3/4	1	1	1/8		1/8	1		2	62		22
5	4	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70		22
5	4	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65		23
5	4	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72		23
6	5	0	0	3/4	1	1	1/4		1/4	1		2	62		25
6	5	0	0	3/4	1	1	1/4		1/4	1		-2	70		25
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	46		29
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		29
6	5	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74		26
6	5	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	77		26
6	5	3/8	3/8	3/4	1	1	1/8		1/8	1		-3	75		27
6	5	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		27
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50		30
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		30
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		28
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77		28
7	6	0	0	3/4	2	1	1/2		1/2	1		-1	53		35
7	6	0	0	3/4	2	1	1/2		1/2	1		3	57		35
7	6	0	0	3/4	2	1	1/2		1/2	1		-3	63		35
7	6	0	0	3/4	1	1	1/2		1/2	1		-1	65		31
7	6	0	0	3/4	1	1	1/2		1/2	1		0	72		31
7	6	1/2	1/2	3/4	1	1	0	appoggiatura	1/16	1		1	67		32
7	6	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65		33
7	6	5/8	5/8	3/4	1	1	1/8		1/8	1		4	64		34
8	7	0	0	3/4	1	1	1/4		1/4	1		-1	65		36
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		41
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		41
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63		41
8	7	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72		37
8	7	3/8	3/8	3/4	1	1	1/8		1/8	1		2	74		38
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		42
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		42
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		42
8	7	1/2	1/2	3/4	1	1	1/8		1/8	1		-3	75		39
8	7	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69		40
9	8	0	0	3/4	2	1	1/2		1/2	1		-2	58		44
9	8	0	0	3/4	2	1	1/2		1/2	1		2	62		44
9	8	0	0	3/4	1	1	1/2		1/2	1		-2	70		43
10	8	0	1/2	3/4	1	1	1/8		1/8	1		-1	65		45
10	8	0	1/2	3/4	1	1	1/8		1/8	1		0	72		45
10	8	1/8	5/8	3/4	1	1	1/8		1/8	1		-2	70		46
10	8	1/8	5/8	3/4	1	1	1/8		1/8	1		2	74		46
11	9	0	0	3/4	2	2	3/4		1/2	3/2		-1	53		51
11	9	0	0	3/4	1	1	1/4		1/4	1		-1	65		47
11	9	0	0	3/4	1	1	1/4		1/4	1		0	72		47
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		49
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		49
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		49
11	9	1/4	1/4	3/4	1	1	1/2		1/2	1		0	72		48
11	9	1/4	1/4	3/4	1	1	1/2		1/2	1		-3	75		48
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		50
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		50
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		50
12	10	0	0	3/4	2	2	3/4		1/2	3/2		-1	53		60
12	10	0	0	3/4	1	1	1/8		1/8	1		2	74		52
12	10	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		53
12	10	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		58
12	10	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		58
12	10	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		58
12	10	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	82		54
12	10	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81		55
