mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/4	1/4	1		3	57		4
1	1	0	0	2/4	2	1	1/4	1/4	1		4	64		4
1	1	0	0	2/4	1	1	1/8	1/8	1		7	85		0
1	1	1/8	1/8	2/4	1	1	1/8	1/8	1		3	81		1
1	1	1/4	1/4	2/4	2	1	1/4	1/4	1		3	57		5
1	1	1/4	1/4	2/4	2	1	1/4	1/4	1		4	64		5
1	1	1/4	1/4	2/4	1	1	1/8	1/8	1		5	83		2
1	1	3/8	3/8	2/4	1	1	1/8	1/8	1		7	85		3
2	2	0	0	2/4	2	1	1/2	1/2	1		2	62		10
2	2	0	0	2/4	2	1	1/2	1/2	1		6	66		10
2	2	0	0	2/4	1	1	1/8	1/8	1		2	86		6
2	2	1/8	1/8	2/4	1	1	1/8	1/8	1		3	81		7
2	2	1/4	1/4	2/4	1	1	1/8	1/8	1		6	78		8
2	2	3/8	3/8	2/4	1	1	1/8	1/8	1		2	74		9
3	3	0	0	2/4	2	1	1/4	1/4	1		3	57		15
3	3	0	0	2/4	2	1	1/4	1/4	1		4	64		15
3	3	0	0	2/4	1	1	1/8	1/8	1		1	79		11
3	3	1/8	1/8	2/4	1	1	1/8	1/8	1		3	81		12
3	3	1/4	1/4	2/4	2	1	1/4	1/4	1		2	62		16
3	3	1/4	1/4	2/4	2	1	1/4	1/4	1		6	66		16
3	3	1/4	1/4	2/4	1	1	1/8	1/8	1		6	78		13
3	3	3/8	3/8	2/4	1	1	1/8	1/8	1		3	81		14
4	4	0	0	2/4	2	1	1/2	1/2	1		3	57		21
4	4	0	0	2/4	2	1	1/2	1/2	1		4	64		21
4	4	0	0	2/4	1	1	1/8	1/8	1		4	76		17
4	4	1/8	1/8	2/4	1	1	1/8	1/8	1		3	69		18
4	4	1/4	1/4	2/4	1	1	1/8	1/8	1		5	71		19
4	4	3/8	3/8	2/4	1	1	1/8	1/8	1		7	73		20
5	5	0	0	2/4	2	1	1/4	1/4	1		2	62		26
5	5	0	0	2/4	2	1	1/4	1/4	1		6	66		26
5	5	0	0	2/4	1	1	1/8	1/8	1		2	74		22
5	5	1/8	1/8	2/4	1	1	1/8	1/8	1		6	78		23
5	5	1/4	1/4	2/4	2	1	1/4	1/4	1		2	62		27
5	5	1/4	1/4	2/4	2	1	1/4	1/4	1		6	66		27
5	5	1/4	1/4	2/4	1	1	1/8	1/8	1		3	81		24
5	5	3/8	3/8	2/4	1	1	1/8	1/8	1		2	86		25
6	6	0	0	2/4	2	1	1/2	1/2	1		3	57		32
6	6	0	0	2/4	2	1	1/2	1/2	1		4	64		32
6	6	0	0	2/4	1	1	1/8	1/8	1		7	85		28
6	6	1/8	1/8	2/4	1	1	1/8	1/8	1		3	81		29
6	6	1/4	1/4	2/4	1	1	1/8	1/8	1		5	83		30
6	6	3/8	3/8	2/4	1	1	1/8	1/8	1		7	85		31
7	7	0	0	2/4	2	1	1/4	1/4	1		2	62		37
7	7	0	0	2/4	2	1	1/4	1/4	1		6	66		37
7	7	0	0	2/4	1	1	1/8	1/8	1		2	86		33
7	7	1/8	1/8	2/4	1	1	1/8	1/8	1		3	81		34
7	7	1/4	1/4	2/4	2	1	1/4	1/4	1		3	57		38
7	7	1/4	1/4	2/4	2	1	1/4	1/4	1		4	64		38
7	7	1/4	1/4	2/4	1	1	1/8	1/8	1		7	85		35
7	7	3/8	3/8	2/4	1	1	1/8	1/8	1		3	81		36
8	8	0	0	2/4	2	1	1/4	1/4	1		2	62		40
8	8	0	0	2/4	2	1	1/4	1/4	1		6	66		40
8	8	0	0	2/4	1	1	1/4	1/4	1		2	86		39
9	9	0	0	2/4	2	1	1/4	1/4	1		1	31		45
9	9	0	0	2/4	2	1	1/4	1/4	1		1	43		45
9	9	0	0	2/4	1	1	1/8	1/8	1		5	83		41
9	9	1/8	1/8	2/4	1	1	1/8	1/8	1		5	71		42
9	9	1/4	1/4	2/4	2	1	1/4	1/4	1		5	35		46
9	9	1/4	1/4	2/4	2	1	1/4	1/4	1		5	47		46
9	9	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74		43
9	9	1/4	1/4	2/4	1	1	1/8	1/8	1		1	79		43
9	9	3/8	3/8	2/4	1	1	1/8	1/8	1		5	71		44
10	10	0	0	2/4	2	1	1/2	1/2	1		2	38		51
10	10	0	0	2/4	2	1	1/2	1/2	1		2	50		51
10	10	0	0	2/4	1	1	1/8	1/8	1		3	81		47
10	10	1/8	1/8	2/4	1	1	1/8	1/8	1		3	69		48
10	10	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74		49
10	10	1/4	1/4	2/4	1	1	1/8	1/8	1		6	78		49
10	10	3/8	3/8	2/4	1	1	1/8	1/8	1		3	69		50
11	11	0	0	2/4	2	1	1/4	1/4	1		1	31		56
11	11	0	0	2/4	2	1	1/4	1/4	1		1	43		56
11	11	0	0	2/4	1	1	1/8	1/8	1		5	83		52
11	11	1/8	1/8	2/4	1	1	1/8	1/8	1		5	71		53
11	11	1/4	1/4	2/4	2	1	1/4	1/4	1		5	35		57
11	11	1/4	1/4	2/4	2	1	1/4	1/4	1		5	47		57
11	11	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74		54
11	11	1/4	1/4	2/4	1	1	1/8	1/8	1		1	79		54
11	11	3/8	3/8	2/4	1	1	1/8	1/8	1		5	71		55
12	12	0	0	2/4	2	1	1/2	1/2	1		2	38		62
12	12	0	0	2/4	2	1	1/2	1/2	1		2	50		62
12	12	0	0	2/4	1	1	1/8	1/8	1		3	81		58
12	12	1/8	1/8	2/4	1	1	1/8	1/8	1		3	69		59
12	12	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74		60
12	12	1/4	1/4	2/4	1	1	1/8	1/8	1		6	78		60
12	12	3/8	3/8	2/4	1	1	1/8	1/8	1		3	69		61
13	13	0	0	2/4	2	1	1/4	1/4	1		5	59		67
13	13	0	0	2/4	2	1	1/4	1/4	1		2	62		67
13	13	0	0	2/4	2	1	1/4	1/4	1		4	64		67
13	13	0	0	2/4	1	1	1/8	1/8	1		2	86		63
13	13	1/8	1/8	2/4	1	1	1/8	1/8	1		2	74		64
13	13	1/4	1/4	2/4	2	1	1/4	1/4	1		5	59		68
13	13	1/4	1/4	2/4	2	1	1/4	1/4	1		2	62		68
13	13	1/4	1/4	2/4	2	1	1/4	1/4	1		4	64		68
13	13	1/4	1/4	2/4	1	1	1/8	1/8	1		4	76		65
13	13	1/4	1/4	2/4	1	1	1/8	1/8	1		8	80		65
13	13	3/8	3/8	2/4	1	1	1/8	1/8	1		2	74		66
14	14	0	0	2/4	2	1	1/4	1/4	1		3	57		73
14	14	0	0	2/4	2	1	1/4	1/4	1		2	62		73
14	14	0	0	2/4	2	1	1/4	1/4	1		6	66		73
14	14	0	0	2/4	1	1	1/8	1/8	1		3	81		69
