mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	0	grace16	1/16	1		0	72		0
1	0	0	1/2	3/4	1	1	1/4		1/4	1		3	81		1
2	1	0	0	3/4	1	1	3/8		1/4	3/2		-1	77		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72		5
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		3
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	70		6
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76		4
3	2	0	0	3/4	1	1	3/8		1/4	3/2		2	74		7
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		10
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		3	69		10
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		8
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		11
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		11
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72		9
4	3	0	0	3/4	2	2	3/4		1/2	3/2		1	55		19
4	3	0	0	3/4	2	1	3/8		1/4	3/2		2	62		16
4	3	0	0	3/4	1	2	3/4		1/2	3/2		-1	65		15
4	3	0	0	3/4	1	1	3/8		1/4	3/2		5	71		12
4	3	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		17
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72		13
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		18
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		14
5	4	0	0	3/4	2	1	1/4		1/4	1		0	60		23
5	4	0	0	3/4	2	2	1/4		1/4	1		0	60		25
5	4	0	0	3/4	1	2	1/4		1/4	1		4	64		22
5	4	0	0	3/4	1	1	1/4		1/4	1		0	72		20
5	4	1/4	1/4	3/4	2	2	1/4		1/4	1		0	48		26
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58		24
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		21
6	5	0	0	3/4	2	2	3/4		1/2	3/2		0	48		34
6	5	0	0	3/4	1	2	1/2		1/2	1		4	64		30
6	5	0	0	3/4	1	1	3/8		1/4	3/2		-2	70		27
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55		32
6	5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72		28
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53		33
6	5	1/2	1/2	3/4	1	2	1/4		1/4	1		-1	65		31
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69		29
7	6	0	0	3/4	2	2	3/4		1/2	3/2		0	48		42
7	6	0	0	3/4	1	2	1/2		1/2	1		4	64		38
7	6	0	0	3/4	1	1	3/8		1/4	3/2		1	67		35
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		40
7	6	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		36
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		41
7	6	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65		37
7	6	1/2	1/2	3/4	1	2	1/4		1/4	1		-1	65		39
8	7	0	0	3/4	2	2	3/4		1/2	3/2		0	48		50
8	7	0	0	3/4	2	1	3/8		1/4	3/2		1	55		47
8	7	0	0	3/4	1	2	3/4		1/2	3/2		-2	58		46
8	7	0	0	3/4	1	1	3/8		1/4	3/2		4	64		43
8	7	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	53		48
8	7	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	65		44
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52		49
8	7	1/2	1/2	3/4	1	1	1/4		1/4	1		1	67		45
9	8	0	0	3/4	2	1	1/4		1/4	1		-1	53		53
9	8	0	0	3/4	2	2	1/4		1/4	1		-1	53		54
9	8	0	0	3/4	1	2	1/4		1/4	1		3	57		52
9	8	0	0	3/4	1	1	1/4		1/4	1		-1	65		51
9	8	1/4	1/4	3/4	2	2	1/4		1/4	1		-1	41		55
10	8	0	1/2	3/4	1	1	1/4		1/4	1		0	72		56
11	9	0	0	3/4	2	1	1/8		1/8	1		4	64		60
11	9	0	0	3/4	1	1	3/8		1/4	3/2		-2	82		57
11	9	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		61
11	9	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		62
11	9	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		63
11	9	3/8	3/8	3/4	1	1	1/8		1/8	1		0	84		58
11	9	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		64
11	9	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81		59
11	9	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		65
12	10	0	0	3/4	2	1	1/8		1/8	1		-2	70		69
12	10	0	0	3/4	1	1	3/8		1/4	3/2		1	79		66
12	10	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		70
12	10	1/4	1/4	3/4	2	1	1/8		1/8	1		-2	70		71
12	10	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		72
12	10	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81		67
12	10	1/2	1/2	3/4	2	1	1/8		1/8	1		3	69		73
12	10	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77		68
12	10	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		74
13	11	0	0	3/4	2	1	1/8		1/8	1		1	67		81
13	11	0	0	3/4	1	1	1/4		1/4	1		4	76		75
13	11	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		82
13	11	1/4	1/4	3/4	2	1	1/8		1/8	1		1	67		83
13	11	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76		76
13	11	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		84
13	11	1/2	1/2	3/4	1	1	0	grace16	1/16	1		1	79		77
13	11	1/2	1/2	3/4	2	1	1/8		1/8	1		-1	65		85
13	11	1/2	1/2	3/4	2	1	1/8		1/8	1		5	71		85
13	11	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	77		78
13	11	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		86
13	11	5/8	5/8	3/4	1	1	1/16		1/16	1		4	76		79
13	11	11/16	11/16	3/4	1	1	1/16		1/16	1		-1	77		80
14	12	0	0	3/4	2	1	1/8		1/8	1		4	64		89
14	12	0	0	3/4	2	1	1/8		1/8	1		0	72		89
14	12	0	0	3/4	1	1	1/2		1/2	1		1	79		87
14	12	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		90
14	12	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		91
14	12	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72		91
14	12	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		92
14	12	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64		93
14	12	1/2	1/2	3/4	2	1	1/8		1/8	1		1	67		93
14	12	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84		88
14	12	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		94
15	13	0	0	3/4	2	1	1/8		1/8	1		4	64		98
15	13	0	0	3/4	2	1	1/8		1/8	1		0	72		98
15	13	0	0	3/4	1	1	1/4		1/4	1		1	79		95
15	13	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		99
15	13	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		100
15	13	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72		100
15	13	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79		96
15	13	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		101
15	13	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64		102
15	13	1/2	1/2	3/4	2	1	1/8		1/8	1		1	67		102
15	13	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84		97
15	13	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		103
16	14	0	0	3/4	2	1	1/8		1/8	1		4	64		107
16	14	0	0	3/4	2	1	1/8		1/8	1		0	72		107
16	14	0	0	3/4	1	1	1/2		1/2	1		1	79		104
16	14	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		108
16	14	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		109
16	14	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72		109
16	14	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		110
16	14	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64		111
16	14	1/2	1/2	3/4	2	1	1/8		1/8	1		1	67		111
16	14	1/2	1/2	3/4	1	1	1/8		1/8	1		0	84		105
16	14	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		112
16	14	5/8	5/8	3/4	1	1	1/8		1/8	1		4	88		106
17	15	0	0	3/4	2	1	1/8		1/8	1		4	64		116
17	15	0	0	3/4	2	1	1/8		1/8	1		0	72		116
17	15	0	0	3/4	1	1	1/4		1/4	1		1	79		113
17	15	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60		117
17	15	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		118
17	15	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72		118
17	15	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79		114
17	15	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60		119
17	15	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64		120
17	15	1/2	1/2	3/4	2	1	1/8		1/8	1		0	72		120
17	15	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79		115
17	15	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60		121
18	16	0	0	3/4	2	1	1/4		1/4	1		4	64		126
18	16	0	0	3/4	2	1	1/4		1/4	1		1	67		126
18	16	0	0	3/4	1	1	3/8		1/4	3/2		0	84		122
18	16	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		127
18	16	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	82		123
18	16	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		124
18	16	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79		125
19	17	0	0	3/4	2	2	3/4		1/2	3/2		-1	53		133
19	17	0	0	3/4	1	1	3/8		1/4	3/2		-1	77		128
19	17	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		131
19	17	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		131
19	17	3/8	3/8	3/4	1	1	1/8		1/8	1		1	79		129
19	17	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		132
19	17	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		132
19	17	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76		130
20	18	0	0	3/4	2	2	3/4		1/2	3/2		-1	53		139
20	18	0	0	3/4	1	1	3/8		1/4	3/2		2	74		134
20	18	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58		137
20	18	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		137
20	18	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		135
20	18	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		138
20	18	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		138
20	18	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72		136
21	19	0	0	3/4	2	2	3/4		1/2	3/2	1	-1	53		147
