mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	3/16	1/8	3/2		3	45		2
1	0	0	1/2	3/4	1	1	3/16	1/8	3/2		3	57		0
1	0	3/16	11/16	3/4	2	1	1/16	1/16	1		3	45		3
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		3	57		1
2	1	0	0	3/4	2	1	3/8	1/4	3/2		2	38		8
2	1	0	0	3/4	2	1	3/8	1/4	3/2		2	50		8
2	1	0	0	3/4	1	1	3/8	1/4	3/2		2	62		4
2	1	3/8	3/8	3/4	2	1	1/8	1/8	1		3	45		9
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		3	57		5
2	1	1/2	1/2	3/4	2	1	3/16	1/8	3/2		2	38		10
2	1	1/2	1/2	3/4	2	1	3/16	1/8	3/2		2	50		10
2	1	1/2	1/2	3/4	1	1	3/16	1/8	3/2		2	62		6
2	1	11/16	11/16	3/4	2	1	1/16	1/16	1		4	40		11
2	1	11/16	11/16	3/4	2	1	1/16	1/16	1		4	52		11
2	1	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64		7
3	2	0	0	3/4	2	1	3/8	1/4	3/2		6	42		16
3	2	0	0	3/4	2	1	3/8	1/4	3/2		6	54		16
3	2	0	0	3/4	1	1	3/8	1/4	3/2		6	66		12
3	2	3/8	3/8	3/4	2	1	1/8	1/8	1		2	50		17
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		2	62		13
3	2	1/2	1/2	3/4	2	1	3/16	1/8	3/2		6	42		18
3	2	1/2	1/2	3/4	2	1	3/16	1/8	3/2		6	54		18
3	2	1/2	1/2	3/4	1	1	3/16	1/8	3/2		6	66		14
3	2	11/16	11/16	3/4	2	1	1/16	1/16	1		8	44		19
3	2	11/16	11/16	3/4	2	1	1/16	1/16	1		8	56		19
3	2	11/16	11/16	3/4	1	1	1/16	1/16	1		8	68		15
4	3	0	0	3/4	2	1	1/4	1/4	1		3	45		23
4	3	0	0	3/4	2	1	1/4	1/4	1		3	57		23
4	3	0	0	3/4	1	1	1/4	1/4	1		3	69		20
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		24
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69		21
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		7	73		21
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		4	76		21
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		3	45		25
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		25
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		22
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		22
4	3	1/2	1/2	3/4	1	1	1/4	1/4	1		6	78		22
5	4	0	0	3/4	2	1	1/4	1/4	1		3	57		29
5	4	0	0	3/4	1	1	1/2	1/2	1		3	69		26
5	4	0	0	3/4	1	1	1/2	1/2	1		7	73		26
5	4	0	0	3/4	1	1	1/2	1/2	1		4	76		26
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45		30
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		7	49		31
5	4	1/2	1/2	3/4	1	1	3/16	1/8	3/2		3	69		27
5	4	11/16	11/16	3/4	1	1	1/16	1/16	1		3	69		28
6	5	0	0	3/4	2	1	1/4	1/4	1		2	50		34
6	5	0	0	3/4	1	1	1/2	1/2	1		3	69		32
6	5	0	0	3/4	1	1	1/2	1/2	1		6	78		32
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		35
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		7	61		36
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		10	70		33
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76		33
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		6	78		33
7	6	0	0	3/4	2	1	1/4	1/4	1		5	59		42
7	6	0	0	3/4	1	1	1/4	1/4	1		5	71		37
7	6	0	0	3/4	1	1	1/4	1/4	1		2	74		37
7	6	0	0	3/4	1	1	1/4	1/4	1		6	78		37
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		5	47		43
7	6	1/4	1/4	3/4	1	1	1/4	1/4	1		2	86		38
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		2	50		44
7	6	1/2	1/2	3/4	1	2	1/4	1/4	1		2	74		41
7	6	1/2	1/2	3/4	1	1	1/8	1/8	1		7	85		39
7	6	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83		40
8	7	0	0	3/4	2	1	1/4	1/4	1		4	52		50
8	7	0	0	3/4	1	2	1/2	1/2	1		7	73		48
8	7	0	0	3/4	1	1	1/2	1/2	1		3	81		45
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		51
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		4	52		52
8	7	1/2	1/2	3/4	1	2	1/4	1/4	1		2	74		49
8	7	1/2	1/2	3/4	1	2	1/4	1/4	1		8	80		49
8	7	1/2	1/2	3/4	1	1	3/16	1/8	3/2		7	85		46
8	7	11/16	11/16	3/4	1	1	1/16	1/16	1		5	83		47
9	8	0	0	3/4	2	1	1/4	1/4	1		3	57		55
9	8	0	0	3/4	1	2	1/4	1/4	1		7	73		54
9	8	0	0	3/4	1	1	1/4	1/4	1		3	81		53
9	8	0	0	3/4	1	2	1/4	1/4	1		3	81		54
9	8	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45		56
10	8	0	1/2	3/4	1	1	3/16	1/8	3/2		4	76		57
10	8	3/16	11/16	3/4	1	1	1/16	1/16	1		4	76		58
11	9	0	0	3/4	2	1	1/4	1/4	1		8	56		63
11	9	0	0	3/4	2	1	1/4	1/4	1		5	59		63
11	9	0	0	3/4	1	1	3/8	1/4	3/2		4	76		59
11	9	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52		64
11	9	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76		60
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		65
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		65
11	9	1/2	1/2	3/4	1	1	3/16	1/8	3/2		6	78		61
11	9	11/16	11/16	3/4	1	1	1/16	1/16	1		8	80		62
12	10	0	0	3/4	2	1	1/4	1/4	1		3	57		70
12	10	0	0	3/4	2	1	1/4	1/4	1		7	61		70
12	10	0	0	3/4	1	1	3/8	1/4	3/2		3	81		66
12	10	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52		71
12	10	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81		67
12	10	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		72
12	10	1/2	1/2	3/4	2	1	1/4	1/4	1		7	61		72
12	10	1/2	1/2	3/4	1	1	3/16	1/8	3/2		8	80		68
12	10	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78		69
13	11	0	0	3/4	2	1	1/4	1/4	1		8	56		77
13	11	0	0	3/4	2	1	1/4	1/4	1		5	59		77
13	11	0	0	3/4	1	1	3/8	1/4	3/2		4	76		73
13	11	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52		78
13	11	3/8	3/8	3/4	1	1	1/8	1/8	1		6	78		74
13	11	1/2	1/2	3/4	2	1	1/4	1/4	1		8	56		79
13	11	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		79
13	11	1/2	1/2	3/4	1	1	3/16	1/8	3/2		4	76		75
13	11	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74		76
14	12	0	0	3/4	2	1	1/4	1/4	1		3	57		84
14	12	0	0	3/4	1	1	1/4	1/4	1		2	74		80
14	12	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52		85
14	12	1/4	1/4	3/4	1	1	1/4	1/4	1		7	73		81
14	12	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		86
14	12	1/2	1/2	3/4	2	1	1/4	1/4	1		7	61		86
14	12	1/2	1/2	3/4	1	1	3/16	1/8	3/2		4	64		82
14	12	1/2	1/2	3/4	1	1	3/16	1/8	3/2		4	76		82
14	12	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64		83
14	12	11/16	11/16	3/4	1	1	1/16	1/16	1		4	76		83
15	13	0	0	3/4	2	1	1/4	1/4	1		8	56		91
15	13	0	0	3/4	2	1	1/4	1/4	1		5	59		91
15	13	0	0	3/4	1	1	3/8	1/4	3/2		4	64		87
15	13	0	0	3/4	1	1	3/8	1/4	3/2		4	76		87
15	13	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52		92
15	13	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64		88
15	13	3/8	3/8	3/4	1	1	1/8	1/8	1		4	76		88
15	13	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		93
15	13	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		93
15	13	1/2	1/2	3/4	1	1	3/16	1/8	3/2		6	66		89
15	13	1/2	1/2	3/4	1	1	3/16	1/8	3/2		6	78		89
15	13	11/16	11/16	3/4	1	1	1/16	1/16	1		8	68		90
15	13	11/16	11/16	3/4	1	1	1/16	1/16	1		8	80		90
16	14	0	0	3/4	2	1	1/4	1/4	1		3	57		98
16	14	0	0	3/4	2	1	1/4	1/4	1		7	61		98
16	14	0	0	3/4	1	1	3/8	1/4	3/2		3	69		94
16	14	0	0	3/4	1	1	3/8	1/4	3/2		3	81		94
16	14	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52		99
16	14	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69		95
16	14	3/8	3/8	3/4	1	1	1/8	1/8	1		3	81		95
16	14	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		100
16	14	1/2	1/2	3/4	2	1	1/4	1/4	1		7	61		100
16	14	1/2	1/2	3/4	1	1	3/16	1/8	3/2		8	68		96
16	14	1/2	1/2	3/4	1	1	3/16	1/8	3/2		8	80		96
16	14	11/16	11/16	3/4	1	1	1/16	1/16	1		6	66		97
16	14	11/16	11/16	3/4	1	1	1/16	1/16	1		6	78		97
17	15	0	0	3/4	2	1	1/4	1/4	1		8	56		107
