mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1		1	79		0
2	1	0	0	3/4	2	1	1/4		1/4	1		2	50		5
2	1	0	0	3/4	1	1	1/8		1/8	1		6	78		1
2	1	1/8	1/8	3/4	1	1	1/8		1/8	1		3	81		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		6
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		6	66		6
2	1	1/4	1/4	3/4	1	1	3/8		1/4	3/2		4	88		3
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		7
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		7
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		2	86		4
3	2	0	0	3/4	2	1	1/4		1/4	1		1	55		12
3	2	0	0	3/4	1	1	1/8		1/8	1		1	79		8
3	2	0	0	3/4	1	1	1/8		1/8	1		5	83		8
3	2	1/8	1/8	3/4	1	1	1/8		1/8	1		2	74		9
3	2	1/8	1/8	3/4	1	1	1/8		1/8	1		3	81		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67		13
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71		10
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1		1	79		10
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		14
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74		11
4	3	0	0	3/4	1	1	0	appoggiatura	1/16	1		2	74		15
4	3	0	0	3/4	2	1	1/4		1/4	1		2	50		20
4	3	0	0	3/4	1	1	1/4		1/4	1		6	78		16
4	3	0	0	3/4	1	1	1/4		1/4	1		0	84		16
4	3	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		21
4	3	1/4	1/4	3/4	2	1	1/8		1/8	1		3	69		21
