mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4		1/4	1		7	61		2
1	0	0	1/2	3/4	2	1	1/4		1/4	1		4	64		2
1	0	0	1/2	3/4	1	1	3/16		1/8	3/2		3	81		0
1	0	3/16	11/16	3/4	1	1	1/16		1/16	1		3	81		1
2	1	0	0	3/4	2	1	1/4		1/4	1		2	62		8
2	1	0	0	3/4	2	1	1/4		1/4	1		6	66		8
2	1	0	0	3/4	1	1	3/8		1/4	3/2		3	81		3
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		9
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		8	80		4
2	1	1/2	1/2	3/4	1	1	0	grace16	1/16	1		5	83		5
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		10
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		10
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		6
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		7
3	2	0	0	3/4	2	1	1/4		1/4	1		7	61		15
3	2	0	0	3/4	2	1	1/4		1/4	1		4	64		15
3	2	0	0	3/4	1	1	1/4		1/4	1		4	76		11
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		16
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		7	73		12
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		17
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		17
3	2	1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	69		13
3	2	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69		14
4	3	0	0	3/4	2	1	1/4		1/4	1		2	62		23
4	3	0	0	3/4	2	1	1/4		1/4	1		6	66		23
4	3	0	0	3/4	1	1	3/8		1/4	3/2		3	81		18
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		24
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		8	80		19
4	3	1/2	1/2	3/4	1	1	0	grace16	1/16	1		5	83		20
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		25
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		6	66		25
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1		3	81		21
4	3	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		22
5	4	0	0	3/4	2	1	1/4		1/4	1		7	61		30
5	4	0	0	3/4	2	1	1/4		1/4	1		4	64		30
5	4	0	0	3/4	1	1	1/2		1/2	1		4	76		26
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		31
5	4	1/2	1/2	3/4	2	1	3/16		1/8	3/2		7	61		32
5	4	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69		29
5	4	1/2	1/2	3/4	1	1	3/16		1/8	3/2		4	76		27
5	4	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57		33
5	4	11/16	11/16	3/4	1	1	1/16		1/16	1		7	73		28
6	5	0	0	3/4	2	1	1/8		1/8	1		4	64		43
6	5	0	0	3/4	1	2	1/8		1/8	1		8	68		39
6	5	0	0	3/4	1	1	1/8		1/8	1		5	71		34
6	5	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64		44
6	5	1/8	1/8	3/4	1	2	1/8		1/8	1		8	68		40
6	5	1/8	1/8	3/4	1	1	1/8		1/8	1		5	71		35
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		45
6	5	1/4	1/4	3/4	1	2	1/4		1/4	1		8	68		41
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71		36
6	5	1/2	1/2	3/4	2	1	3/16		1/8	3/2		7	61		46
6	5	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69		42
6	5	1/2	1/2	3/4	1	1	3/16		1/8	3/2		4	76		37
6	5	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57		47
6	5	11/16	11/16	3/4	1	1	1/16		1/16	1		7	73		38
7	6	0	0	3/4	2	1	1/4		1/4	1		4	64		53
7	6	0	0	3/4	1	2	1/2		1/2	1		8	68		51
7	6	0	0	3/4	1	1	1/2		1/2	1		5	71		48
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52		54
7	6	1/2	1/2	3/4	2	1	3/16		1/8	3/2		7	61		55
7	6	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69		52
7	6	1/2	1/2	3/4	1	1	3/16		1/8	3/2		4	76		49
7	6	11/16	11/16	3/4	2	1	1/16		1/16	1		3	57		56
7	6	11/16	11/16	3/4	1	1	1/16		1/16	1		7	73		50
8	7	0	0	3/4	2	1	1/4		1/4	1		5	59		63
8	7	0	0	3/4	1	2	1/2		1/2	1		8	68		61
8	7	0	0	3/4	1	1	3/8		1/4	3/2		5	71		57
8	7	1/4	1/4	3/4	2	1	1/4		1/4	1		5	47		64
8	7	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76		58
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		5	47		65
8	7	1/2	1/2	3/4	1	2	1/4		1/4	1		3	69		62
8	7	1/2	1/2	3/4	1	1	1/8		1/8	1		9	75		59
8	7	5/8	5/8	3/4	1	1	1/8		1/8	1		6	78		60
9	8	0	0	3/4	2	1	1/4		1/4	1		4	52		68
9	8	0	0	3/4	1	2	1/4		1/4	1		8	68		67
9	8	0	0	3/4	1	1	1/4		1/4	1		4	76		66
9	8	1/4	1/4	3/4	2	1	1/4		1/4	1		4	40		69
10	8	0	1/2	3/4	1	1	3/16		1/8	3/2		2	74		70
10	8	3/16	11/16	3/4	1	1	1/16		1/16	1		2	74		71
11	9	0	0	3/4	2	1	1/4		1/4	1		8	56		77
11	9	0	0	3/4	2	1	1/4		1/4	1		5	59		77
11	9	0	0	3/4	1	1	3/8		1/4	3/2		2	74		72
11	9	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52		78
11	9	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71		73
11	9	1/2	1/2	3/4	1	1	0	grace16	1/16	1		2	74		74
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		79
11	9	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		79
11	9	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73		75
11	9	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69		76
12	10	0	0	3/4	2	1	1/4		1/4	1		8	56		84
12	10	0	0	3/4	2	1	1/4		1/4	1		5	59		84
12	10	0	0	3/4	1	1	1/4		1/4	1		5	71		80
12	10	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52		85
12	10	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64		81
12	10	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	74		82
12	10	11/16	11/16	3/4	1	1	1/16		1/16	1		2	74		83
13	11	0	0	3/4	2	1	1/4		1/4	1		8	56		91
13	11	0	0	3/4	2	1	1/4		1/4	1		5	59		91
13	11	0	0	3/4	1	1	3/8		1/4	3/2		2	74		86
13	11	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52		92
13	11	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71		87
13	11	1/2	1/2	3/4	1	1	0	grace16	1/16	1		2	74		88
13	11	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		93
13	11	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		93
13	11	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73		89
13	11	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69		90
14	12	0	0	3/4	2	1	1/4		1/4	1		8	56		98
14	12	0	0	3/4	2	1	1/4		1/4	1		5	59		98
14	12	0	0	3/4	1	1	1/4		1/4	1		5	71		94
