mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	3/16	11/16	3/4	2	1	1/16	1/16	1		4	52		1
1	0	3/16	11/16	3/4	2	1	1/16	1/16	1		8	56		1
1	0	3/16	11/16	3/4	2	1	1/16	1/16	1		5	59		1
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		5	71		0
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		5	83		0
2	1	0	0	3/4	2	1	1/4	1/4	1		4	52		5
2	1	0	0	3/4	2	1	1/4	1/4	1		8	56		5
2	1	0	0	3/4	2	1	1/4	1/4	1		5	59		5
2	1	0	0	3/4	1	1	1/4	1/4	1		5	71		2
2	1	0	0	3/4	1	1	1/4	1/4	1		5	83		2
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		6
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		6
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		8	68		6
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		8	80		3
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		8	92		3
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		7
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		9	63		7
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		13	67		7
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		13	79		4
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		13	91		4
3	2	0	0	3/4	2	1	1/4	1/4	1		5	59		11
3	2	0	0	3/4	2	1	1/4	1/4	1		4	64		11
3	2	0	0	3/4	2	1	1/4	1/4	1		8	68		11
3	2	0	0	3/4	1	1	1/8	1/8	1		8	80		8
3	2	0	0	3/4	1	1	1/8	1/8	1		8	92		8
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81		9
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		3	93		9
3	2	1/4	1/4	3/4	2	1	1/2	1/2	1		5	59		12
3	2	1/4	1/4	3/4	2	1	1/2	1/2	1		8	68		12
3	2	1/4	1/4	3/4	2	1	1/2	1/2	1		5	71		12
3	2	1/4	1/4	3/4	1	1	1/2	1/2	1		5	83		10
3	2	1/4	1/4	3/4	1	1	1/2	1/2	1		5	95		10
4	3	0	0	3/4	2	1	1/4	1/4	1		5	59		16
4	3	0	0	3/4	2	1	1/4	1/4	1		4	64		16
4	3	0	0	3/4	2	1	1/4	1/4	1		8	68		16
4	3	0	0	3/4	1	1	1/8	1/8	1		8	80		13
4	3	0	0	3/4	1	1	1/8	1/8	1		8	92		13
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81		14
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		3	93		14
4	3	1/4	1/4	3/4	2	1	1/2	1/2	1		5	59		17
4	3	1/4	1/4	3/4	2	1	1/2	1/2	1		8	68		17
4	3	1/4	1/4	3/4	2	1	1/2	1/2	1		5	71		17
4	3	1/4	1/4	3/4	1	1	1/2	1/2	1		5	83		15
4	3	1/4	1/4	3/4	1	1	1/2	1/2	1		5	95		15
5	4	0	0	3/4	2	2	1/4	1/4	1		5	59		26
5	4	0	0	3/4	2	1	1/4	1/4	1		6	66		22
5	4	0	0	3/4	2	1	1/4	1/4	1		3	69		22
5	4	0	0	3/4	1	1	1/4	1/4	1		3	81		18
5	4	0	0	3/4	1	1	1/4	1/4	1		3	93		18
5	4	1/4	1/4	3/4	2	2	1/4	1/4	1		5	59		27
5	4	1/4	1/4	3/4	2	1	1/8	1/8	1		6	66		23
5	4	1/4	1/4	3/4	2	1	1/8	1/8	1		3	69		23
5	4	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81		19
5	4	1/4	1/4	3/4	1	1	1/8	1/8	1		3	93		19
5	4	3/8	3/8	3/4	2	1	1/8	1/8	1		4	64		24
5	4	3/8	3/8	3/4	2	1	1/8	1/8	1		8	68		24
5	4	3/8	3/8	3/4	1	1	1/8	1/8	1		8	80		20
5	4	3/8	3/8	3/4	1	1	1/8	1/8	1		8	92		20
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		25
5	4	1/2	1/2	3/4	2	2	1/4	1/4	1		5	59		28
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		6	66		25
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1		6	78		21
5	4	1/2	1/2	3/4	1	1	1/4	1/4	1		6	90		21
6	5	0	0	3/4	2	1	1/4	1/4	1		4	52		32
6	5	0	0	3/4	2	1	1/4	1/4	1		8	56		32
6	5	0	0	3/4	2	1	1/4	1/4	1		5	59		32
6	5	0	0	3/4	1	1	1/4	1/4	1		5	71		29
6	5	0	0	3/4	1	1	1/4	1/4	1		5	83		29
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		33
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		33
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		8	68		33
6	5	1/4	1/4	3/4	1	1	1/4	1/4	1		8	80		30
6	5	1/4	1/4	3/4	1	1	1/4	1/4	1		8	92		30
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		5	59		34
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		9	63		34
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		13	67		34
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		13	79		31
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		13	91		31
7	6	0	0	3/4	2	1	1/4	1/4	1		5	59		38
7	6	0	0	3/4	2	1	1/4	1/4	1		4	64		38
7	6	0	0	3/4	2	1	1/4	1/4	1		8	68		38
7	6	0	0	3/4	1	1	1/8	1/8	1		8	80		35
7	6	0	0	3/4	1	1	1/8	1/8	1		8	92		35
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81		36
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1		3	93		36
7	6	1/4	1/4	3/4	2	1	1/2	1/2	1		5	59		39
7	6	1/4	1/4	3/4	2	1	1/2	1/2	1		8	68		39
7	6	1/4	1/4	3/4	2	1	1/2	1/2	1		5	71		39
7	6	1/4	1/4	3/4	1	1	1/2	1/2	1		5	83		37
7	6	1/4	1/4	3/4	1	1	1/2	1/2	1		5	95		37
8	7	0	0	3/4	2	1	1/4	1/4	1		5	59		43
8	7	0	0	3/4	2	1	1/4	1/4	1		4	64		43
8	7	0	0	3/4	2	1	1/4	1/4	1		8	68		43
8	7	0	0	3/4	1	1	1/8	1/8	1		8	80		40
8	7	0	0	3/4	1	1	1/8	1/8	1		8	92		40
8	7	1/8	1/8	3/4	1	1	1/8	1/8	1		3	81		41
8	7	1/8	1/8	3/4	1	1	1/8	1/8	1		3	93		41
8	7	1/4	1/4	3/4	2	1	1/2	1/2	1		5	59		44
8	7	1/4	1/4	3/4	2	1	1/2	1/2	1		8	68		44
8	7	1/4	1/4	3/4	2	1	1/2	1/2	1		5	71		44
8	7	1/4	1/4	3/4	1	1	1/2	1/2	1		5	83		42
8	7	1/4	1/4	3/4	1	1	1/2	1/2	1		5	95		42
9	8	0	0	3/4	2	1	1/4	1/4	1		5	59		49
9	8	0	0	3/4	2	1	1/4	1/4	1		9	63		49
9	8	0	0	3/4	2	1	1/4	1/4	1		3	69		49
9	8	0	0	3/4	1	1	1/4	1/4	1		6	78		45
9	8	0	0	3/4	1	1	1/4	1/4	1		6	90		45
9	8	1/4	1/4	3/4	2	1	1/8	1/8	1		5	59		50
9	8	1/4	1/4	3/4	2	1	1/8	1/8	1		9	63		50
9	8	1/4	1/4	3/4	2	1	1/8	1/8	1		3	69		50
9	8	1/4	1/4	3/4	1	1	1/8	1/8	1		6	78		46
9	8	1/4	1/4	3/4	1	1	1/8	1/8	1		6	90		46
9	8	3/8	3/8	3/4	2	1	1/8	1/8	1		5	59		51
9	8	3/8	3/8	3/4	2	1	1/8	1/8	1		9	63		51
9	8	3/8	3/8	3/4	2	1	1/8	1/8	1		5	71		51
9	8	3/8	3/8	3/4	1	1	1/8	1/8	1		8	80		47
9	8	3/8	3/8	3/4	1	1	1/8	1/8	1		8	92		47
9	8	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64		52
9	8	1/2	1/2	3/4	2	1	1/4	1/4	1		8	68		52
9	8	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76		48
9	8	1/2	1/2	3/4	1	1	1/4	1/4	1		4	88		48
10	9	0	0	3/4	2	1	1/4	1/4	1		7	37		56
10	9	0	0	3/4	2	1	1/4	1/4	1		7	49		56
10	9	0	0	3/4	1	1	1/4	1/4	1		8	68		53
10	9	0	0	3/4	1	1	1/4	1/4	1		7	73		53
10	9	0	0	3/4	1	1	1/4	1/4	1		4	76		53
10	9	0	0	3/4	1	1	1/4	1/4	1		8	80		53
10	9	1/4	1/4	3/4	2	1	1/4	1/4	1		7	37		57
10	9	1/4	1/4	3/4	2	1	1/4	1/4	1		7	49		57
10	9	1/4	1/4	3/4	1	1	1/4	1/4	1		13	67		54
10	9	1/4	1/4	3/4	1	1	1/4	1/4	1		7	73		54
10	9	1/4	1/4	3/4	1	1	1/4	1/4	1		4	76		54
10	9	1/4	1/4	3/4	1	1	1/4	1/4	1		13	79		54
10	9	1/2	1/2	3/4	2	1	1/4	1/4	1		4	40		58
10	9	1/2	1/2	3/4	2	1	1/4	1/4	1		4	52		58
10	9	1/2	1/2	3/4	1	1	1/4	1/4	1		8	68		55
10	9	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76		55
10	9	1/2	1/2	3/4	1	1	1/4	1/4	1		8	80		55
11	10	0	0	3/4	2	1	1/4	1/4	1		8	44		63
11	10	0	0	3/4	2	1	1/4	1/4	1		8	56		63
11	10	0	0	3/4	1	2	1/4	1/4	1		8	68		62
11	10	0	0	3/4	1	2	1/4	1/4	1		12	72		62
11	10	0	0	3/4	1	1	1/8	1/8	1		6	78		59
11	10	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76		60
11	10	1/4	1/4	3/4	2	1	1/2	1/2	1		8	32		64
11	10	1/4	1/4	3/4	2	1	1/2	1/2	1		8	44		64
11	10	1/4	1/4	3/4	1	1	1/2	1/2	1		6	66		61
11	10	1/4	1/4	3/4	1	1	1/2	1/2	1		8	68		61
11	10	1/4	1/4	3/4	1	1	1/2	1/2	1		12	72		61
