mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4		1/4	1		4	52		1
1	0	0	1/2	3/4	1	1	1/4		1/4	1		4	64		0
2	1	0	0	3/4	2	1	1/8		1/8	1		3	33		6
2	1	0	0	3/4	2	1	1/8		1/8	1		3	45		6
2	1	0	0	3/4	1	1	3/8		1/4	3/2		7	61		2
2	1	0	0	3/4	1	1	3/8		1/4	3/2		4	64		2
2	1	0	0	3/4	1	1	3/8		1/4	3/2		3	69		2
2	1	1/8	1/8	3/4	2	1	1/16		1/16	1		7	49		7
2	1	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52		8
2	1	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57		9
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		4	52		10
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		7	61		3
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64		3
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		3
2	1	1/2	1/2	3/4	2	1	1/8		1/8	1		7	49		11
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		7	61		4
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64		4
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		3	69		4
2	1	5/8	5/8	3/4	2	1	1/8		1/8	1		3	45		12
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		7	61		5
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		4	64		5
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69		5
3	2	0	0	3/4	1	1	0	appoggiatura	1/8	1		7	73		13
3	2	0	0	3/4	2	1	1/4		1/4	1		4	40		17
3	2	0	0	3/4	2	1	1/4		1/4	1		4	52		17
3	2	0	0	3/4	1	1	1/4		1/4	1		2	62		14
3	2	0	0	3/4	1	1	1/4		1/4	1		8	68		14
3	2	0	0	3/4	1	1	1/4		1/4	1		5	71		14
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		3	45		18
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		18
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		7	61		15
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		4	64		15
3	2	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69		15
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52		19
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1		4	64		16
4	3	0	0	3/4	2	1	1/8		1/8	1		3	33		24
4	3	0	0	3/4	2	1	1/8		1/8	1		3	45		24
4	3	0	0	3/4	1	1	3/8		1/4	3/2		4	64		20
4	3	0	0	3/4	1	1	3/8		1/4	3/2		3	69		20
4	3	0	0	3/4	1	1	3/8		1/4	3/2		7	73		20
4	3	1/8	1/8	3/4	2	1	1/16		1/16	1		7	49		25
4	3	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52		26
4	3	1/4	1/4	3/4	2	1	1/8		1/8	1		3	57		27
4	3	3/8	3/8	3/4	2	1	1/8		1/8	1		4	52		28
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64		21
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		21
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73		21
