mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/8	1/8	1		-2	58		8
1	1	0	0	2/4	1	2	1/4	1/4	1		2	74		6
1	1	0	0	2/4	1	1	1/8	1/8	1		-1	77		0
1	1	1/8	1/8	2/4	2	1	1/8	1/8	1		2	62		9
1	1	1/8	1/8	2/4	2	1	1/8	1/8	1		-1	65		9
1	1	1/8	1/8	2/4	1	1	1/16	1/16	1		1	79		1
1	1	3/16	3/16	2/4	1	1	1/16	1/16	1		-1	77		2
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1		-2	58		10
1	1	1/4	1/4	2/4	1	2	1/4	1/4	1		7	73		7
1	1	1/4	1/4	2/4	1	1	1/8	1/8	1		4	76		3
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1		7	61		11
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1		4	64		11
1	1	3/8	3/8	2/4	1	1	1/16	1/16	1		-1	77		4
1	1	7/16	7/16	2/4	1	1	1/16	1/16	1		1	79		5
2	2	0	0	2/4	2	1	1/8	1/8	1		-2	58		15
2	2	0	0	2/4	1	1	1/8	1/8	1		2	74		12
2	2	0	0	2/4	1	1	1/8	1/8	1		-1	77		12
2	2	1/8	1/8	2/4	2	1	1/8	1/8	1		2	62		16
2	2	1/8	1/8	2/4	2	1	1/8	1/8	1		-1	65		16
2	2	1/8	1/8	2/4	1	1	1/8	1/8	1		-2	70		13
2	2	1/8	1/8	2/4	1	1	1/8	1/8	1		2	74		13
2	2	1/4	1/4	2/4	2	1	1/8	1/8	1		-1	53		17
2	2	1/4	1/4	2/4	1	1	1/4	1/4	1		-1	65		14
2	2	1/4	1/4	2/4	1	1	1/4	1/4	1		0	72		14
2	2	3/8	3/8	2/4	2	1	1/8	1/8	1		3	57		18
2	2	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		18
3	3	0	0	2/4	2	1	1/8	1/8	1		-2	58		27
3	3	0	0	2/4	1	2	1/4	1/4	1		2	74		25
3	3	0	0	2/4	1	1	1/8	1/8	1		-1	77		19
3	3	1/8	1/8	2/4	2	1	1/8	1/8	1		2	62		28
3	3	1/8	1/8	2/4	2	1	1/8	1/8	1		-1	65		28
3	3	1/8	1/8	2/4	1	1	1/16	1/16	1		1	79		20
3	3	3/16	3/16	2/4	1	1	1/16	1/16	1		-1	77		21
3	3	1/4	1/4	2/4	2	1	1/8	1/8	1		1	55		29
3	3	1/4	1/4	2/4	1	2	1/4	1/4	1		2	74		26
3	3	1/4	1/4	2/4	1	1	1/8	1/8	1		-2	82		22
3	3	3/8	3/8	2/4	2	1	1/8	1/8	1		-2	58		30
3	3	3/8	3/8	2/4	2	1	1/8	1/8	1		2	62		30
3	3	3/8	3/8	2/4	1	1	1/16	1/16	1		0	84		23
3	3	7/16	7/16	2/4	1	1	1/16	1/16	1		-2	82		24
4	4	0	0	2/4	2	1	1/8	1/8	1		0	48		38
4	4	0	0	2/4	1	2	1/4	1/4	1		4	76		36
4	4	0	0	2/4	1	1	1/16	1/16	1		2	86		31
4	4	1/16	1/16	2/4	1	1	1/16	1/16	1		0	84		32
4	4	1/8	1/8	2/4	2	1	1/8	1/8	1		-2	58		39
4	4	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		39
4	4	1/8	1/8	2/4	1	1	1/16	1/16	1		5	83		33
4	4	3/16	3/16	2/4	1	1	1/16	1/16	1		0	84		34
4	4	1/4	1/4	2/4	2	1	1/8	1/8	1		-1	53		40
4	4	1/4	1/4	2/4	2	1	1/8	1/8	1		3	57		40
4	4	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		40
4	4	1/4	1/4	2/4	1	2	1/8	1/8	1		-1	77		37
4	4	1/4	1/4	2/4	1	1	1/8	1/8	1		-1	89		35
5	5	0	0	2/4	2	1	1/8	1/8	1		-1	53		49
5	5	0	0	2/4	1	2	3/8	1/4	3/2		3	69		47
5	5	0	0	2/4	1	1	1/16	1/16	1		-1	77		41
5	5	1/16	1/16	2/4	1	1	1/16	1/16	1		-3	75		42
5	5	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		50
5	5	1/8	1/8	2/4	2	1	1/8	1/8	1		-3	63		50
5	5	1/8	1/8	2/4	2	1	1/8	1/8	1		-1	65		50
5	5	1/8	1/8	2/4	1	1	1/16	1/16	1		2	74		43
5	5	3/16	3/16	2/4	1	1	1/16	1/16	1		-3	75		44
5	5	1/4	1/4	2/4	2	1	1/8	1/8	1		-1	53		51
5	5	1/4	1/4	2/4	1	1	1/8	1/8	1		1	79		45
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		52
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1		-3	63		52
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1		-1	65		52
5	5	3/8	3/8	2/4	1	2	1/8	1/8	1		3	69		48
5	5	3/8	3/8	2/4	1	1	1/8	1/8	1		0	72		46
6	6	0	0	2/4	2	1	1/8	1/8	1		-2	46		59
6	6	0	0	2/4	1	1	1/16	1/16	1		3	69		53
6	6	0	0	2/4	1	1	1/16	1/16	1		7	73		53
6	6	1/16	1/16	2/4	1	1	1/16	1/16	1		-2	70		54
6	6	1/16	1/16	2/4	1	1	1/16	1/16	1		2	74		54
6	6	1/8	1/8	2/4	2	1	1/8	1/8	1		-2	58		60
6	6	1/8	1/8	2/4	2	1	1/8	1/8	1		2	62		60
6	6	1/8	1/8	2/4	2	1	1/8	1/8	1		-1	65		60
6	6	1/8	1/8	2/4	1	1	1/8	1/8	1		-1	77		55
6	6	1/4	1/4	2/4	2	1	1/8	1/8	1		-2	46		61
6	6	1/4	1/4	2/4	1	1	1/16	1/16	1		3	81		56
6	6	1/4	1/4	2/4	1	1	1/16	1/16	1		7	85		56
6	6	5/16	5/16	2/4	1	1	1/16	1/16	1		-2	82		57
6	6	5/16	5/16	2/4	1	1	1/16	1/16	1		2	86		57
6	6	3/8	3/8	2/4	2	1	1/8	1/8	1		-2	58		62
6	6	3/8	3/8	2/4	2	1	1/8	1/8	1		2	62		62
6	6	3/8	3/8	2/4	2	1	1/8	1/8	1		-1	65		62
6	6	3/8	3/8	2/4	1	1	1/8	1/8	1		-1	89		58
7	7	0	0	2/4	2	1	1/8	1/8	1		-1	53		71
7	7	0	0	2/4	1	2	3/8	1/4	3/2		3	69		69
7	7	0	0	2/4	1	1	1/16	1/16	1		-1	77		63
7	7	1/16	1/16	2/4	1	1	1/16	1/16	1		-3	75		64
7	7	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		72
7	7	1/8	1/8	2/4	2	1	1/8	1/8	1		-3	63		72
7	7	1/8	1/8	2/4	2	1	1/8	1/8	1		-1	65		72
7	7	1/8	1/8	2/4	1	1	1/16	1/16	1		2	74		65
7	7	3/16	3/16	2/4	1	1	1/16	1/16	1		-3	75		66
7	7	1/4	1/4	2/4	2	1	1/8	1/8	1		-1	53		73
7	7	1/4	1/4	2/4	1	1	1/8	1/8	1		1	79		67
7	7	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		74
7	7	3/8	3/8	2/4	2	1	1/8	1/8	1		-3	63		74
7	7	3/8	3/8	2/4	2	1	1/8	1/8	1		-1	65		74
7	7	3/8	3/8	2/4	1	2	1/8	1/8	1		3	69		70
7	7	3/8	3/8	2/4	1	1	1/8	1/8	1		0	72		68
8	8	0	0	2/4	2	1	1/8	1/8	1		-2	46		80
8	8	0	0	2/4	1	1	1/16	1/16	1		3	69		75
8	8	0	0	2/4	1	1	1/16	1/16	1		7	73		75
8	8	1/16	1/16	2/4	1	1	1/16	1/16	1		-2	70		76
8	8	1/16	1/16	2/4	1	1	1/16	1/16	1		2	74		76
8	8	1/8	1/8	2/4	2	1	1/8	1/8	1		-1	53		81
8	8	1/8	1/8	2/4	2	1	1/8	1/8	1		-3	63		81
8	8	1/8	1/8	2/4	1	1	1/16	1/16	1		3	69		77
8	8	1/8	1/8	2/4	1	1	1/16	1/16	1		0	72		77
8	8	3/16	3/16	2/4	1	1	1/16	1/16	1		-1	65		78
8	8	1/4	1/4	2/4	2	1	1/8	1/8	1		-2	58		82
8	8	1/4	1/4	2/4	2	1	1/8	1/8	1		2	62		82
8	8	1/4	1/4	2/4	1	1	1/8	1/8	1		-2	70		79
