mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4	1/4	1.0		1	43		1
1	0	0	1/2	3/4	2	1	1/4	1/4	1.0		1	55		1
1	0	0	1/2	3/4	1	1	1/4	1/4	1.0		5	59		0
1	0	0	1/2	3/4	1	1	1/4	1/4	1.0		2	62		0
1	0	0	1/2	3/4	1	1	1/4	1/4	1.0		5	71		0
2	1	0	0	3/4	2	1	1/2	1/2	1.0		1	43		4
2	1	0	0	3/4	2	1	1/2	1/2	1.0		1	55		4
2	1	0	0	3/4	1	1	1/2	1/2	1.0		0	60		2
2	1	0	0	3/4	1	1	1/2	1/2	1.0		4	64		2
2	1	0	0	3/4	1	1	1/2	1/2	1.0		0	72		2
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	43		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	55		5
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	59		3
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62		3
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71		3
3	2	0	0	3/4	2	1	1/2	1/2	1.0		1	43		8
3	2	0	0	3/4	2	1	1/2	1/2	1.0		1	55		8
3	2	0	0	3/4	1	1	1/2	1/2	1.0		10	58		6
3	2	0	0	3/4	1	1	1/2	1/2	1.0		7	61		6
3	2	0	0	3/4	1	1	1/2	1/2	1.0		10	70		6
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	43		9
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1.0		1	55		9
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	59		7
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62		7
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1.0		5	71		7
4	3	0	0	3/4	2	1	1/2	1/2	1.0		1	43		15
4	3	0	0	3/4	2	1	1/2	1/2	1.0		4	52		15
4	3	0	0	3/4	1	2	1/2	1/2	1.0		0	60		13
