mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	1	1	0	grace16	1/16	1.0		5	83		0
1	1	0	0	2/4	1	1	0	grace16	1/16	1.0		0	84		1
1	1	0	0	2/4	2	1	1/4		1/4	1.0		1	55		5
1	1	0	0	2/4	2	1	1/4		1/4	1.0		5	59		5
1	1	0	0	2/4	2	1	1/4		1/4	1.0		2	62		5
1	1	0	0	2/4	1	1	1/8		1/8	1.0		5	83		2
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1.0		3	81		3
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1.0		1	55		6
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1.0		5	59		6
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	62		6
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1.0		1	79		4
2	2	0	0	2/4	1	1	0	grace16	1/16	1.0		1	79		7
2	2	0	0	2/4	1	1	0	grace16	1/16	1.0		3	81		8
2	2	0	0	2/4	2	1	1/4		1/4	1.0		1	55		12
2	2	0	0	2/4	2	1	1/4		1/4	1.0		0	60		12
2	2	0	0	2/4	2	1	1/4		1/4	1.0		4	64		12
2	2	0	0	2/4	1	1	1/8		1/8	1.0		1	79		9
2	2	1/8	1/8	2/4	1	1	1/8		1/8	1.0		6	78		10
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		1	55		13
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		0	60		13
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1.0		4	64		13
2	2	1/4	1/4	2/4	1	1	1/8		1/8	1.0		4	76		11
3	3	0	0	2/4	2	1	1/4		1/4	1.0		1	55		16
3	3	0	0	2/4	2	1	1/4		1/4	1.0		5	59		16
3	3	0	0	2/4	2	1	1/4		1/4	1.0		2	62		16
3	3	0	0	2/4	1	1	1/4		1/4	1.0		5	71		14
3	3	0	0	2/4	1	1	1/4		1/4	1.0		2	74		14
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		1	55		17
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		5	59		17
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1.0		2	62		17
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1.0		1	67		15
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1.0		5	71		15
4	4	0	0	2/4	2	1	1/2		1/2	1.0		1	55		19
4	4	0	0	2/4	2	1	1/2		1/2	1.0		5	59		19
4	4	0	0	2/4	2	1	1/2		1/2	1.0		2	62		19
4	4	0	0	2/4	1	1	1/2		1/2	1.0		5	71		18
4	4	0	0	2/4	1	1	1/2		1/2	1.0		2	74		18
5	5	0	0	2/4	2	1	1/4		1/4	1.0		2	50		24
5	5	0	0	2/4	2	1	1/4		1/4	1.0		6	54		24
5	5	0	0	2/4	2	1	1/4		1/4	1.0		3	57		24
