mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1		7	73		0
2	1	0	0	3/4	2	1	1/4		1/4	1		4	52		4
2	1	0	0	3/4	1	1	1/4		1/4	1		2	74		1
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		8	56		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		5
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78		2
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		8	56		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		6
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1	1	5	71		3
3	2	0	0	3/4	2	1	1/4		1/4	1		4	52		12
3	2	0	0	3/4	1	1	1/4		1/4	1	-1	5	71		7
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		8	56		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		13
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		13
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1		10	70		8
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71		9
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		8	56		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		14
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		14
3	2	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73		10
3	2	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		11
4	3	0	0	3/4	2	1	1/4		1/4	1		4	52		18
4	3	0	0	3/4	1	1	1/4		1/4	1		4	76		15
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		19
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		19
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		19
4	3	1/4	1/4	3/4	1	1	1/4		1/4	1		3	81		16
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		20
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		20
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		20
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1	1	7	73		17
5	4	0	0	3/4	2	1	1/4		1/4	1		4	52		27
5	4	0	0	3/4	1	1	1/8		1/8	1	-1	7	73		21
5	4	1/8	1/8	3/4	1	1	1/8		1/8	1		3	69		22
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57		28
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		7	61		28
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		28
5	4	1/4	1/4	3/4	1	1	1/8		1/8	1		8	68		23
5	4	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69		24
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57		29
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61		29
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		29
5	4	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71		25
5	4	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73		26
6	5	0	0	3/4	2	1	1/4		1/4	1		4	52		33
6	5	0	0	3/4	1	1	1/4		1/4	1		2	74		30
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		8	56		34
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		34
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		34
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1		6	78		31
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		8	56		35
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		35
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		35
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1	1	5	71		32
7	6	0	0	3/4	2	1	1/4		1/4	1		4	52		41
7	6	0	0	3/4	1	1	1/4		1/4	1	-1	5	71		36
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		8	56		42
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		42
7	6	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64		42
7	6	1/4	1/4	3/4	1	1	1/8		1/8	1		10	70		37
7	6	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71		38
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		8	56		43
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		43
7	6	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64		43
7	6	1/2	1/2	3/4	1	1	1/8		1/8	1		7	73		39
7	6	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		40
8	7	0	0	3/4	2	1	1/2		1/2	1		3	57		50
8	7	0	0	3/4	2	1	1/2		1/2	1		7	61		50
8	7	0	0	3/4	1	1	1/8		1/8	1		7	73		44
8	7	1/8	1/8	3/4	1	1	1/8		1/8	1		4	76		45
8	7	1/4	1/4	3/4	1	1	1/8		1/8	1		3	69		46
8	7	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73		47
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52		51
8	7	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		51
