mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8		1/8	1.0		-3	75		0
1	0	0	1/2	3/4	1	1	1/8		1/8	1.0		1	79		0
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1.0		2	74		1
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1.0		6	78		1
2	1	0	0	3/4	2	1	1/4		1/4	1.0		-3	63		6
2	1	0	0	3/4	2	1	1/4		1/4	1.0		-2	70		6
2	1	0	0	3/4	1	1	1/4		1/4	1.0		-3	75		2
2	1	0	0	3/4	1	1	1/4		1/4	1.0		1	79		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	58		7
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	70		7
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		-3	75		3
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		1	79		3
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		2	74		4
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	78		4
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-3	63		8
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-2	70		8
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-3	75		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	79		5
3	2	0	0	3/4	2	1	1/4		1/4	1.0		-3	63		11
3	2	0	0	3/4	2	1	1/4		1/4	1.0		-2	70		11
3	2	0	0	3/4	1	1	1/2		1/2	1.0		1	79		9
3	2	0	0	3/4	1	1	1/2		1/2	1.0		-2	82		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	58		12
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		-2	70		12
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-3	63		13
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		-2	70		13
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		-3	75		10
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	79		10
4	3	0	0	3/4	2	1	1/4		1/4	1.0		2	62		19
4	3	0	0	3/4	2	1	1/4		1/4	1.0		-2	70		19
4	3	0	0	3/4	1	1	1/8		1/8	1.0		-1	77		14
