mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8	1/8	1		-1	77		0
1	0	1/8	5/8	3/4	1	1	1/8	1/8	1		4	76		1
2	1	0	0	3/4	1	1	1/8	1/8	1		-1	77		2
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79		3
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		8
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		8
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		8
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77		4
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		9
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		9
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		9
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		6
2	1	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		7
3	2	0	0	3/4	1	1	1/8	1/8	1		-1	77		10
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79		11
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		16
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		16
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		16
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77		12
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		13
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		17
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		17
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		17
3	2	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		14
3	2	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		15
4	3	0	0	3/4	1	1	1/8	1/8	1		-3	75		18
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77		19
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	53		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		24
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81		20
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1		0	84		21
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53		25
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		25
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		25
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		25
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	87		22
4	3	5/8	5/8	3/4	1	1	1/8	1/8	1		3	81		23
5	4	0	0	3/4	1	1	1/8	1/8	1		-2	82		26
5	4	1/8	1/8	3/4	1	1	1/8	1/8	1		2	86		27
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		32
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		32
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		32
5	4	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	82		28
5	4	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	77		29
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		33
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		33
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		33
5	4	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74		30
5	4	5/8	5/8	3/4	1	1	1/8	1/8	1		-3	75		31
6	5	0	0	3/4	1	1	1/8	1/8	1		-1	77		34
6	5	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79		35
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		40
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		40
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		40
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77		36
6	5	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		37
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		41
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		41
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		41
6	5	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		38
6	5	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		39
7	6	0	0	3/4	1	1	1/8	1/8	1		-1	77		42
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79		43
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		48
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		48
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		48
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77		44
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		45
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		49
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		49
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		49
7	6	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		46
7	6	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		47
8	7	0	0	3/4	1	1	1/8	1/8	1		-3	75		50
8	7	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77		51
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	53		56
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		56
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		56
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		56
8	7	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81		52
8	7	3/8	3/8	3/4	1	1	1/8	1/8	1		0	84		53
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	53		57
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		57
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		57
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		57
8	7	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	87		54
8	7	5/8	5/8	3/4	1	1	1/8	1/8	1		3	81		55
9	8	0	0	3/4	2	1	1/2	1/2	1		-2	58		59
9	8	0	0	3/4	2	1	1/2	1/2	1		2	62		59
9	8	0	0	3/4	2	1	1/2	1/2	1		-1	65		59
9	8	0	0	3/4	1	1	1/2	1/2	1		-2	82		58
10	8	0	1/2	3/4	1	1	1/8	1/8	1		2	74		60
10	8	1/8	5/8	3/4	1	1	1/8	1/8	1		-1	77		61
11	9	0	0	3/4	2	2	3/4	1/2	3/2		-1	53		70
11	9	0	0	3/4	1	1	1/8	1/8	1		-3	75		62
11	9	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	77		63
11	9	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		68
11	9	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		68
11	9	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		68
11	9	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81		64
11	9	3/8	3/8	3/4	1	1	1/8	1/8	1		0	84		65
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		69
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		69
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		69
11	9	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	87		66
