mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		-1	89		0
2	1	0	0	3/4	2	1	1/4	1/4	1		-4	44		6
2	1	0	0	3/4	1	1	1/12	1/8	2/3		-1	89		1
2	1	1/12	1/12	3/4	1	1	1/12	1/8	2/3		-4	92		2
2	1	1/6	1/6	3/4	1	1	1/12	1/8	2/3		-6	90		3
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		7
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		7
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		7
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-6	66		7
2	1	1/4	1/4	3/4	1	1	7/16	1/4	7/4		-4	80		4
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		8
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		8
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		8
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-6	66		8
2	1	11/16	11/16	3/4	1	1	1/16	1/16	1		-3	87		5
3	2	0	0	3/4	2	1	1/4	1/4	1		-5	49		14
3	2	0	0	3/4	1	1	1/12	1/8	2/3		-3	87		9
3	2	1/12	1/12	3/4	1	1	1/12	1/8	2/3		-6	90		10
3	2	1/6	1/6	3/4	1	1	1/12	1/8	2/3		-1	89		11
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		15
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		15
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		15
3	2	1/4	1/4	3/4	1	1	7/16	1/4	7/4		-4	80		12
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		16
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		16
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		16
3	2	11/16	11/16	3/4	1	1	1/16	1/16	1		-4	80		13
4	3	0	0	3/4	2	1	1/4	1/4	1		-4	44		23
4	3	0	0	3/4	1	2	3/4	1/2	3/2		-6	78		22
4	3	0	0	3/4	1	1	1/12	1/8	2/3		-4	80		17
4	3	1/12	1/12	3/4	1	1	1/12	1/8	2/3		-3	87		18
4	3	1/6	1/6	3/4	1	1	1/12	1/8	2/3		-4	80		19
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		24
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-6	66		24
4	3	1/4	1/4	3/4	1	1	3/8	1/4	3/2		-3	87		20
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		25
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		25
