mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	2	1	1/4	1/4	1		-3	63		1
1	0	0	1/2	3/4	2	1	1/4	1/4	1		1	67		1
1	0	0	1/2	3/4	1	1	1/4	1/4	1		-3	75		0
1	0	0	1/2	3/4	1	1	1/4	1/4	1		1	79		0
2	1	0	0	3/4	2	1	1/4	1/4	1		2	62		5
2	1	0	0	3/4	2	1	1/4	1/4	1		-1	65		5
2	1	0	0	3/4	1	1	1/4	1/4	1		2	74		2
2	1	0	0	3/4	1	1	1/4	1/4	1		-1	77		2
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		5	59		6
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		6
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71		3
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		3
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		7
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		7
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72		4
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	75		4
3	2	0	0	3/4	2	2	1/4	1/4	1		-3	51		17
3	2	0	0	3/4	2	1	1/2	1/2	1		-2	58		15
3	2	0	0	3/4	1	1	1/8	1/8	1		1	67		8
3	2	0	0	3/4	1	1	1/8	1/8	1		-2	70		8
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		-4	68		9
3	2	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72		9
3	2	1/4	1/4	3/4	2	2	1/4	1/4	1		-2	46		18
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1		1	67		10
3	2	1/4	1/4	3/4	1	1	1/8	1/8	1		-2	70		10
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		-4	68		11
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72		11
3	2	1/2	1/2	3/4	2	2	1/4	1/4	1		-3	51		19
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		16
3	2	1/2	1/2	3/4	1	2	1/8	1/8	1		1	67		13
3	2	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70		12
3	2	5/8	5/8	3/4	1	2	1/8	1/8	1		-3	63		14
4	3	0	0	3/4	2	2	1/4	1/4	1		-1	53		31
4	3	0	0	3/4	2	1	1/2	1/2	1		-2	58		29
4	3	0	0	3/4	1	2	1/4	1/4	1		2	62		26
4	3	0	0	3/4	1	2	1/4	1/4	1		-4	68		26
4	3	0	0	3/4	1	1	1/8	1/8	1		-2	70		20
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72		21
4	3	1/4	1/4	3/4	2	2	1/4	1/4	1		-2	46		32
4	3	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62		27
4	3	1/4	1/4	3/4	1	2	1/4	1/4	1		-4	68		27
