mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/16	1/16	1		2	74		0
1	0	0	1/2	3/4	1	1	1/16	1/16	1		-1	77		0
1	0	1/16	9/16	3/4	1	1	1/16	1/16	1		-3	75		1
1	0	1/16	9/16	3/4	1	1	1/16	1/16	1		1	79		1
1	0	1/8	5/8	3/4	1	1	1/16	1/16	1		2	74		2
1	0	1/8	5/8	3/4	1	1	1/16	1/16	1		-1	77		2
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		0	72		3
1	0	3/16	11/16	3/4	1	1	1/16	1/16	1		-3	75		3
2	1	0	0	3/4	2	1	1/4	1/4	1		-2	46		7
2	1	0	0	3/4	2	1	1/4	1/4	1		-2	58		7
2	1	0	0	3/4	1	1	1/4	1/4	1		-2	70		4
2	1	0	0	3/4	1	1	1/4	1/4	1		2	74		4
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		8
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	70		5
2	1	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		5
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		6	54		9
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70		6
2	1	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74		6
3	2	0	0	3/4	2	1	3/8	1/4	3/2		1	55		14
3	2	0	0	3/4	1	1	3/8	1/4	3/2		-2	70		10
3	2	0	0	3/4	1	1	3/8	1/4	3/2		2	74		10
3	2	3/8	3/8	3/4	2	1	1/8	1/8	1		-1	53		15
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71		11
3	2	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		11
3	2	1/2	1/2	3/4	2	1	1/8	1/8	1		-3	51		16
3	2	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		12
3	2	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75		12
3	2	5/8	5/8	3/4	2	1	1/8	1/8	1		2	50		17
3	2	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		13
3	2	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77		13
4	3	0	0	3/4	2	1	1/2	1/2	1		0	48		23
4	3	0	0	3/4	1	1	1/4	1/4	1		2	74		18
4	3	0	0	3/4	1	1	1/4	1/4	1		6	78		18
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		-3	75		19
4	3	1/4	1/4	3/4	1	1	1/4	1/4	1		1	79		19
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		24
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67		24
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71		20
4	3	5/8	5/8	3/4	1	1	1/16	1/16	1		0	72		21
4	3	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74		22
5	4	0	0	3/4	2	1	1/2	1/2	1		-3	63		32
5	4	0	0	3/4	2	1	1/2	1/2	1		1	67		32
5	4	0	0	3/4	1	1	3/16	1/8	3/2		0	72		25
5	4	3/16	3/16	3/4	1	1	1/16	1/16	1		-3	75		26
5	4	1/4	1/4	3/4	1	1	1/4	1/4	1		1	79		27
5	4	1/2	1/2	3/4	2	1	1/8	1/8	1		-3	51		33
5	4	1/2	1/2	3/4	1	1	1/16	1/16	1		0	72		28
5	4	1/2	1/2	3/4	1	1	1/16	1/16	1		-3	75		28
5	4	9/16	9/16	3/4	1	1	1/16	1/16	1		2	74		29
5	4	9/16	9/16	3/4	1	1	1/16	1/16	1		-1	77		29
5	4	5/8	5/8	3/4	2	1	1/8	1/8	1		4	52		34
5	4	5/8	5/8	3/4	1	1	1/16	1/16	1		0	72		30
5	4	5/8	5/8	3/4	1	1	1/16	1/16	1		-3	75		30
5	4	11/16	11/16	3/4	1	1	1/16	1/16	1		-2	70		31
5	4	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74		31
6	5	0	0	3/4	2	1	1/4	1/4	1		-1	53		38
6	5	0	0	3/4	1	1	1/4	1/4	1		3	69		35
6	5	0	0	3/4	1	1	1/4	1/4	1		0	72		35
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-6	54		39
6	5	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69		36
6	5	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72		36
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		4	52		40
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		37
6	5	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72		37
7	6	0	0	3/4	2	1	3/8	1/4	3/2		-1	53		45
7	6	0	0	3/4	1	1	3/8	1/4	3/2		3	69		41
7	6	0	0	3/4	1	1	3/8	1/4	3/2		0	72		41
7	6	3/8	3/8	3/4	2	1	1/8	1/8	1		-3	51		46
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1		3	69		42
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72		42
7	6	1/2	1/2	3/4	2	1	1/8	1/8	1		2	50		47
7	6	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70		43
7	6	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74		43
7	6	5/8	5/8	3/4	2	1	1/8	1/8	1		0	48		48
7	6	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72		44
7	6	5/8	5/8	3/4	1	1	1/8	1/8	1		-3	75		44
8	7	0	0	3/4	2	1	3/16	1/8	3/2		-2	46		53
8	7	0	0	3/4	1	1	3/16	1/8	3/2		2	74		49
8	7	0	0	3/4	1	1	3/16	1/8	3/2		-1	77		49
8	7	3/16	3/16	3/4	2	1	1/16	1/16	1		2	50		54
8	7	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72		50
8	7	3/16	3/16	3/4	1	1	1/16	1/16	1		-3	75		50
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	53		55
8	7	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	70		51
8	7	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74		51
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	41		56
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		0	48		56
8	7	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		52
8	7	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72		52
