mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4		1/4	1		-1	77		0
2	1	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		7
2	1	0	0	3/4	1	1	1/8		1/8	1		2	74		1
2	1	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		5
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		5
2	1	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	82		3
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		6
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		6
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		-3	75		4
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79		4
3	2	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		12
3	2	0	0	3/4	1	1	1/4		1/4	1		2	74		8
3	2	0	0	3/4	1	1	1/4		1/4	1		-1	77		8
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		10
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		10
3	2	1/4	1/4	3/4	1	1	1/2		1/2	1		-2	70		9
3	2	1/4	1/4	3/4	1	1	1/2		1/2	1		2	74		9
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62		11
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65		11
4	3	0	0	3/4	2	1	1/4		1/4	1		-1	41		19
4	3	0	0	3/4	2	1	1/4		1/4	1		-1	53		19
4	3	0	0	3/4	1	1	1/8		1/8	1		0	72		13
4	3	0	0	3/4	1	1	1/8		1/8	1		-3	75		13
4	3	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		14
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	41		20
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53		20
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1		-2	70		15
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74		15
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	77		16
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65		17
4	3	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72		17
4	3	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	77		18
5	4	0	0	3/4	2	1	1/4		1/4	1		-2	34		26
5	4	0	0	3/4	2	1	1/4		1/4	1		-2	46		26
5	4	0	0	3/4	1	1	1/8		1/8	1		-2	70		21
5	4	0	0	3/4	1	1	1/8		1/8	1		2	74		21
5	4	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		22
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	34		27
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	46		27
5	4	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	65		23
5	4	1/4	1/4	3/4	1	1	1/8		1/8	1		0	72		23
5	4	3/8	3/8	3/4	1	1	1/8		1/8	1		-1	77		24
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62		25
5	4	1/2	1/2	3/4	1	1	1/4		1/4	1		-2	70		25
6	5	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		34
6	5	0	0	3/4	1	1	1/8		1/8	1		2	74		28
6	5	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77		29
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62		32
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65		32
6	5	1/4	1/4	3/4	1	1	1/4		1/4	1		-2	82		30
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63		33
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67		33
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1		-3	75		31
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79		31
7	6	0	0	3/4	2	2	3/4		1/2	3/2		-2	58		39
7	6	0	0	3/4	1	1	1/4		1/4	1		2	74		35
