mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/4	1/4	1		0	72		0
2	1	0	0	3/4	2	1	1/4	1/4	1		-1	53		7
2	1	0	0	3/4	1	1	1/8	1/8	1		0	72		1
2	1	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71		2
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		8
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		8
2	1	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		8
2	1	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72		3
2	1	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	73		4
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		9
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		9
2	1	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		9
2	1	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		5
2	1	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77		6
3	2	0	0	3/4	2	1	1/4	1/4	1		4	52		12
3	2	0	0	3/4	1	1	1/4	1/4	1		1	79		10
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		13
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		13
3	2	1/4	1/4	3/4	2	1	1/4	1/4	1		1	67		13
3	2	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72		11
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		14
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		14
3	2	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67		14
4	3	0	0	3/4	2	1	1/4	1/4	1		0	48		21
4	3	0	0	3/4	1	1	1/8	1/8	1		0	72		15
4	3	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71		16
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		22
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		22
4	3	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		22
4	3	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72		17
4	3	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	73		18
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		23
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		23
4	3	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64		23
4	3	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		19
4	3	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79		20
5	4	0	0	3/4	2	1	1/4	1/4	1		-1	53		26
5	4	0	0	3/4	1	1	1/4	1/4	1		-4	80		24
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		27
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		27
5	4	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		27
5	4	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72		25
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		28
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		28
5	4	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		28
6	5	0	0	3/4	2	1	1/4	1/4	1		-5	49		35
6	5	0	0	3/4	1	1	1/8	1/8	1		-5	73		29
6	5	1/8	1/8	3/4	1	1	1/8	1/8	1		0	72		30
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		36
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		36
6	5	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		36
6	5	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	73		31
6	5	3/8	3/8	3/4	1	1	1/8	1/8	1		-4	80		32
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		37
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		37
6	5	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		37
6	5	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79		33
6	5	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77		34
7	6	0	0	3/4	2	1	1/4	1/4	1		-4	44		44
7	6	0	0	3/4	1	1	1/8	1/8	1		-1	77		38
7	6	1/8	1/8	3/4	1	1	1/8	1/8	1		-3	75		39
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		45
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		45
7	6	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	63		45
7	6	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	73		40
7	6	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72		41
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		-4	56		46
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		46
7	6	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	63		46
7	6	1/2	1/2	3/4	1	1	1/8	1/8	1		-5	73		42
7	6	5/8	5/8	3/4	1	1	1/8	1/8	1		-3	75		43
8	7	0	0	3/4	2	1	1/4	1/4	1		-3	39		53
8	7	0	0	3/4	1	1	1/8	1/8	1		-1	77		47
8	7	1/8	1/8	3/4	1	1	1/8	1/8	1		-3	75		48
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		54
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		54
8	7	1/4	1/4	3/4	2	1	1/4	1/4	1		-5	61		54
8	7	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	73		49
8	7	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	75		49
8	7	3/8	3/8	3/4	1	1	1/8	1/8	1		1	67		50
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		-3	51		55
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		55
8	7	1/2	1/2	3/4	2	1	1/4	1/4	1		-5	61		55
8	7	1/2	1/2	3/4	1	1	1/8	1/8	1		-5	73		51
8	7	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75		51
8	7	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67		52
9	8	0	0	3/4	2	1	1/4	1/4	1		-4	44		57
9	8	0	0	3/4	1	1	1/2	1/2	1		-4	68		56
9	8	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51		58
9	8	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56		58
9	8	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		58
10	8	0	1/2	3/4	1	1	1/4	1/4	1		0	72		59
11	9	0	0	3/4	2	1	1/4	1/4	1		4	52		66
11	9	0	0	3/4	1	1	1/8	1/8	1		0	72		60
11	9	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71		61
11	9	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		67
11	9	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		67
11	9	1/4	1/4	3/4	2	1	1/4	1/4	1		1	67		67
11	9	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72		62
11	9	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		63
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		68
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		68
11	9	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67		68
11	9	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		64
11	9	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		65
12	10	0	0	3/4	2	1	1/4	1/4	1		-1	53		71
12	10	0	0	3/4	1	1	1/4	1/4	1		0	72		69
12	10	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		72
12	10	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		72
12	10	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		72
12	10	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	77		70
12	10	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		73
12	10	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		73
12	10	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		73
13	11	0	0	3/4	2	1	1/4	1/4	1		4	52		80
13	11	0	0	3/4	1	1	1/8	1/8	1		0	72		74
13	11	1/8	1/8	3/4	1	1	1/8	1/8	1		5	71		75
13	11	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58		81
13	11	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		81
13	11	1/4	1/4	3/4	2	1	1/4	1/4	1		1	67		81
13	11	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72		76
13	11	3/8	3/8	3/4	1	1	1/8	1/8	1		2	74		77
13	11	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		82
13	11	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		82
13	11	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67		82
13	11	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72		78
13	11	5/8	5/8	3/4	1	1	1/8	1/8	1		2	74		79
14	12	0	0	3/4	2	1	1/4	1/4	1		-1	53		85
14	12	0	0	3/4	1	1	1/4	1/4	1		0	72		83
14	12	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		86
14	12	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		86
14	12	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		86
14	12	1/4	1/4	3/4	1	1	1/2	1/2	1	1	3	81		84
14	12	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		87
14	12	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		87
14	12	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		87
15	13	0	0	3/4	2	1	1/4	1/4	1		7	49		91
15	13	0	0	3/4	1	1	1/4	1/4	1		3	69		88
15	13	0	0	3/4	1	1	1/4	1/4	1	-1	3	81		88
15	13	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		92
15	13	1/4	1/4	3/4	2	1	1/4	1/4	1		4	64		92
15	13	1/4	1/4	3/4	2	1	1/4	1/4	1		1	67		92
15	13	1/4	1/4	3/4	1	1	1/4	1/4	1		3	69		89
15	13	1/4	1/4	3/4	1	1	1/4	1/4	1		3	81		89
15	13	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		93
15	13	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64		93
15	13	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67		93
15	13	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69		90
15	13	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81		90
16	14	0	0	3/4	2	1	1/4	1/4	1		2	50		100
16	14	0	0	3/4	1	2	1/4	1/4	1		3	69		95
16	14	0	0	3/4	1	1	3/4	1/2	3/2		3	81		94
16	14	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		101
16	14	1/4	1/4	3/4	2	1	1/4	1/4	1		2	62		101
16	14	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		101
16	14	1/4	1/4	3/4	1	2	1/8	1/8	1		5	71		96
16	14	3/8	3/8	3/4	1	2	1/8	1/8	1		7	73		97
16	14	1/2	1/2	3/4	2	1	1/4	1/4	1		3	57		102
16	14	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62		102
16	14	1/2	1/2	3/4	2	1	1/4	1/4	1		-1	65		102
16	14	1/2	1/2	3/4	1	2	1/8	1/8	1		2	74		98
16	14	5/8	5/8	3/4	1	2	1/8	1/8	1		4	76		99
17	15	0	0	3/4	2	1	1/4	1/4	1		0	48		109
17	15	0	0	3/4	1	1	1/8	1/8	1		-1	77		103
17	15	0	0	3/4	1	1	1/8	1/8	1		3	81		103
17	15	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	82		104
17	15	1/4	1/4	3/4	2	1	1/4	1/4	1		3	57		110
17	15	1/4	1/4	3/4	2	1	1/4	1/4	1		0	60		110
17	15	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	65		110
17	15	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	77		105
17	15	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81		105
17	15	3/8	3/8	3/4	1	1	1/8	1/8	1		2	86		106
17	15	1/2	1/2	3/4	2	1	1/4	1/4	1		0	48		111
17	15	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58		111
17	15	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60		111
17	15	1/2	1/2	3/4	1	1	1/8	1/8	1		4	76		107
17	15	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79		107
17	15	5/8	5/8	3/4	1	1	1/8	1/8	1		0	84		108
18	16	0	0	3/4	2	1	1/2	1/2	1		-1	53		113
18	16	0	0	3/4	2	1	1/2	1/2	1		3	57		113
18	16	0	0	3/4	2	1	1/2	1/2	1		0	60		113
18	16	0	0	3/4	1	1	1/2	1/2	1		-1	77		112
