mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8		1/8	1		2	74		0
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1		7	73		1
2	1	0	0	3/4	2	1	3/16		1/8	3/2		5	59		8
2	1	0	0	3/4	1	1	3/16		1/8	3/2		5	71		2
2	1	3/16	3/16	3/4	2	1	1/16		1/16	1		2	62		9
2	1	3/16	3/16	3/4	2	1	1/16		1/16	1		6	66		9
2	1	3/16	3/16	3/4	1	1	1/16		1/16	1		10	70		3
2	1	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62		10
2	1	1/4	1/4	3/4	2	1	1/8		1/8	1		6	66		10
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71		4
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62		11
2	1	3/8	3/8	3/4	2	1	1/8		1/8	1		6	66		11
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73		5
2	1	1/2	1/2	3/4	2	1	1/8		1/8	1		2	62		12
2	1	1/2	1/2	3/4	2	1	1/8		1/8	1		6	66		12
2	1	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74		6
2	1	5/8	5/8	3/4	2	1	1/8		1/8	1		2	62		13
2	1	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66		13
2	1	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76		7
3	2	0	0	3/4	2	1	3/16		1/8	3/2		10	58		17
3	2	0	0	3/4	1	1	1/2		1/2	1		6	78		14
3	2	3/16	3/16	3/4	2	1	1/16		1/16	1		4	64		18
3	2	3/16	3/16	3/4	2	1	1/16		1/16	1		6	66		18
3	2	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64		19
3	2	1/4	1/4	3/4	2	1	1/8		1/8	1		6	66		19
3	2	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64		20
3	2	3/8	3/8	3/4	2	1	1/8		1/8	1		6	66		20
3	2	1/2	1/2	3/4	2	1	1/8		1/8	1		6	54		21
3	2	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74		15
3	2	5/8	5/8	3/4	2	1	1/8		1/8	1		4	64		22
3	2	5/8	5/8	3/4	2	1	1/8		1/8	1		6	66		22
