mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/2	3/4	1	1	1/8		1/8	1.0		6	66		0
1	0	0	1/2	3/4	1	1	1/8		1/8	1.0		3	69		0
1	0	1/8	5/8	3/4	1	1	1/8		1/8	1.0		6	78		1
2	1	0	0	3/4	2	1	1/4		1/4	1.0		2	50		6
2	1	0	0	3/4	1	1	1/4		1/4	1.0		6	66		2
2	1	0	0	3/4	1	1	1/4		1/4	1.0		3	69		2
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		3	57		7
2	1	1/4	1/4	3/4	2	1	1/4		1/4	1.0		2	62		7
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	66		3
2	1	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69		3
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	66		4
2	1	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	69		4
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		5	59		8
2	1	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		8
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	67		5
2	1	1/2	1/2	3/4	1	1	1/4		1/4	1.0		5	71		5
3	2	0	0	3/4	2	1	1/4		1/4	1.0		2	50		13
3	2	0	0	3/4	1	1	1/4		1/4	1.0		6	66		9
3	2	0	0	3/4	1	1	1/4		1/4	1.0		3	69		9
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		3	57		14
3	2	1/4	1/4	3/4	2	1	1/4		1/4	1.0		2	62		14
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	66		10
3	2	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69		10
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	66		11
3	2	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	69		11
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		3	57		15
3	2	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		15
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		6	66		12
3	2	1/2	1/2	3/4	1	1	1/4		1/4	1.0		2	74		12
4	3	0	0	3/4	2	1	1/4		1/4	1.0		3	45		20
4	3	0	0	3/4	1	1	1/4		1/4	1.0		6	66		16
4	3	0	0	3/4	1	1	1/4		1/4	1.0		3	69		16
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1.0		3	57		21
4	3	1/4	1/4	3/4	2	1	1/4		1/4	1.0		7	61		21
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	66		17
4	3	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69		17
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	66		18
4	3	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	69		18
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		3	57		22
4	3	1/2	1/2	3/4	2	1	1/4		1/4	1.0		7	61		22
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1.0		4	64		19
4	3	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	67		19
5	4	0	0	3/4	2	1	1/4		1/4	1.0		2	50		29
5	4	0	0	3/4	1	1	1/8		1/8	1.0		2	62		23
5	4	0	0	3/4	1	1	1/8		1/8	1.0		6	66		23
5	4	1/8	1/8	3/4	1	1	1/8		1/8	1.0		4	64		24
5	4	1/8	1/8	3/4	1	1	1/8		1/8	1.0		1	67		24
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1.0		3	57		30
5	4	1/4	1/4	3/4	2	1	1/4		1/4	1.0		2	62		30
5	4	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	66		25
5	4	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69		25
5	4	3/8	3/8	3/4	1	1	1/8		1/8	1.0		1	67		26
5	4	3/8	3/8	3/4	1	1	1/8		1/8	1.0		5	71		26
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1.0		3	57		31
5	4	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		31
5	4	1/2	1/2	3/4	1	1	1/8		1/8	1.0		6	66		27
5	4	1/2	1/2	3/4	1	1	1/8		1/8	1.0		3	69		27
5	4	5/8	5/8	3/4	1	1	1/8		1/8	1.0		6	78		28
6	5	0	0	3/4	2	1	1/4		1/4	1.0		2	50		36
6	5	0	0	3/4	1	1	1/4		1/4	1.0		6	66		32
6	5	0	0	3/4	1	1	1/4		1/4	1.0		3	69		32
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1.0		3	57		37
6	5	1/4	1/4	3/4	2	1	1/4		1/4	1.0		2	62		37
6	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		6	66		33
6	5	1/4	1/4	3/4	1	1	1/8		1/8	1.0		3	69		33
6	5	3/8	3/8	3/4	1	1	1/8		1/8	1.0		6	66		34
6	5	3/8	3/8	3/4	1	1	1/8		1/8	1.0		3	69		34
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1.0		5	59		38
6	5	1/2	1/2	3/4	2	1	1/4		1/4	1.0		2	62		38
6	5	1/2	1/2	3/4	1	1	1/4		1/4	1.0		1	67		35
